Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Units_ID
Ont.,Toronto,Toronto (East),The Beaches,Apt & Other,219.0,812.0,494.0,41.0,1566.0,2021,centre25,Zone161,Units_6296
Ont.,Toronto,Toronto (East),East End-Danforth,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone161,Units_6297
Ont.,Toronto,Toronto (East),East End-Danforth,Apt & Other,328.0,784.0,535.0,57.0,1704.0,2021,centre25,Zone161,Units_6298
Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone161,Units_6299
Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,Apt & Other,193.0,535.0,349.0,28.0,1105.0,2021,centre25,Zone161,Units_6300
Ont.,Toronto,Toronto (East),Playter Estates-Danforth,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone161,Units_6301
Ont.,Toronto,Toronto (East),Playter Estates-Danforth,Apt & Other,232.0,717.0,270.0,22.0,1241.0,2021,centre25,Zone161,Units_6302
Ont.,Toronto,Toronto (North),Moore Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6303
Ont.,Toronto,Toronto (North),Moore Park,Apt & Other,262.0,1313.0,599.0,98.0,2272.0,2021,centre25,Zone162,Units_6304
Ont.,Toronto,Toronto (North),Yonge-St. Clair,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6305
Ont.,Toronto,Toronto (North),Yonge-St. Clair,Apt & Other,624.0,2050.0,1190.0,110.0,3974.0,2021,centre25,Zone162,Units_6306
Ont.,Toronto,Toronto (North),Casa Loma,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6307
Ont.,Toronto,Toronto (North),Casa Loma,Apt & Other,247.0,928.0,599.0,179.0,1953.0,2021,centre25,Zone162,Units_6308
Ont.,Toronto,Toronto (North),Forest Hill South,Row,0.0,0.0,3.0,0.0,3.0,2021,centre25,Zone162,Units_6309
Ont.,Toronto,Toronto (North),Forest Hill South,Apt & Other,87.0,590.0,429.0,90.0,1196.0,2021,centre25,Zone162,Units_6310
Ont.,Toronto,Toronto (North),Yonge-Eglinton,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6311
Ont.,Toronto,Toronto (North),Yonge-Eglinton,Apt & Other,444.0,1472.0,615.0,92.0,2623.0,2021,centre25,Zone162,Units_6312
Ont.,Toronto,Toronto (North),Mount Pleasant West,Row,0.0,0.0,10.0,22.0,32.0,2021,centre25,Zone162,Units_6313
Ont.,Toronto,Toronto (North),Mount Pleasant West,Apt & Other,2461.0,5713.0,3803.0,72.0,12049.0,2021,centre25,Zone162,Units_6314
Ont.,Toronto,Toronto (North),Mount Pleasant East,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6315
Ont.,Toronto,Toronto (North),Mount Pleasant East,Apt & Other,318.0,1401.0,705.0,81.0,2505.0,2021,centre25,Zone162,Units_6316
Ont.,Toronto,Toronto (North),Lawrence Park South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6317
Ont.,Toronto,Toronto (North),Lawrence Park South,Apt & Other,137.0,675.0,397.0,11.0,1220.0,2021,centre25,Zone162,Units_6318
Ont.,Toronto,Toronto (North),Lawrence Park North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6319
Ont.,Toronto,Toronto (North),Lawrence Park North,Apt & Other,81.0,407.0,203.0,8.0,699.0,2021,centre25,Zone162,Units_6320
Ont.,Toronto,Toronto (North),Forest Hill North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone162,Units_6321
Ont.,Toronto,Toronto (North),Forest Hill North,Apt & Other,246.0,1387.0,1225.0,330.0,3188.0,2021,centre25,Zone162,Units_6322
Ont.,Toronto,Toronto (West),South Parkdale/King West,Row,0.0,0.0,0.0,18.0,18.0,2021,centre25,Zone163,Units_6323
Ont.,Toronto,Toronto (West),South Parkdale/King West,Apt & Other,2191.0,3961.0,1783.0,216.0,8151.0,2021,centre25,Zone163,Units_6324
Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone163,Units_6325
Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,Apt & Other,254.0,458.0,479.0,109.0,1300.0,2021,centre25,Zone163,Units_6326
Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone163,Units_6327
Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,Apt & Other,497.0,1173.0,751.0,75.0,2496.0,2021,centre25,Zone163,Units_6328
Ont.,Toronto,Toronto (West),Roncesvalles,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone163,Units_6329
Ont.,Toronto,Toronto (West),Roncesvalles,Apt & Other,304.0,847.0,328.0,43.0,1522.0,2021,centre25,Zone163,Units_6330
Ont.,Toronto,Toronto (West),High Park-Swansea,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone163,Units_6331
Ont.,Toronto,Toronto (West),High Park-Swansea,Apt & Other,210.0,1271.0,652.0,46.0,2179.0,2021,centre25,Zone163,Units_6332
Ont.,Toronto,Toronto (West),High Park North/Junction,Row,0.0,0.0,15.0,20.0,35.0,2021,centre25,Zone163,Units_6333
Ont.,Toronto,Toronto (West),High Park North/Junction,Apt & Other,1096.0,3338.0,1500.0,233.0,6167.0,2021,centre25,Zone163,Units_6334
Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,Row,0.0,6.0,0.0,22.0,28.0,2021,centre25,Zone163,Units_6335
Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,Apt & Other,140.0,657.0,591.0,47.0,1435.0,2021,centre25,Zone163,Units_6336
Ont.,Toronto,Toronto (West),Wychwood,Row,0.0,0.0,31.0,23.0,54.0,2021,centre25,Zone163,Units_6337
Ont.,Toronto,Toronto (West),Wychwood,Apt & Other,145.0,360.0,151.0,10.0,666.0,2021,centre25,Zone163,Units_6338
Ont.,Toronto,Etobicoke (South),Mimico,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone164,Units_6339
Ont.,Toronto,Etobicoke (South),Mimico,Apt & Other,522.0,1681.0,1405.0,83.0,3691.0,2021,centre25,Zone164,Units_6340
Ont.,Toronto,Etobicoke (South),New Toronto,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone164,Units_6341
Ont.,Toronto,Etobicoke (South),New Toronto,Apt & Other,98.0,655.0,494.0,28.0,1275.0,2021,centre25,Zone164,Units_6342
Ont.,Toronto,Etobicoke (South),Long Branch,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone164,Units_6343
Ont.,Toronto,Etobicoke (South),Long Branch,Apt & Other,126.0,775.0,680.0,36.0,1617.0,2021,centre25,Zone164,Units_6344
Ont.,Toronto,Etobicoke (South),Alderwood,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone164,Units_6345
Ont.,Toronto,Etobicoke (South),Alderwood,Apt & Other,20.0,86.0,284.0,22.0,412.0,2021,centre25,Zone164,Units_6346
Ont.,Toronto,Etobicoke (South),Islington/City Centre South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone164,Units_6347
Ont.,Toronto,Etobicoke (South),Islington/City Centre South,Apt & Other,45.0,141.0,335.0,113.0,634.0,2021,centre25,Zone164,Units_6348
Ont.,Toronto,Etobicoke (South),Stonegate-Queensway,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone164,Units_6349
Ont.,Toronto,Etobicoke (South),Stonegate-Queensway,Apt & Other,106.0,1317.0,1449.0,91.0,2963.0,2021,centre25,Zone164,Units_6350
Ont.,Toronto,Etobicoke (Central),Kingsway South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone165,Units_6351
Ont.,Toronto,Etobicoke (Central),Kingsway South,Apt & Other,13.0,143.0,298.0,27.0,481.0,2021,centre25,Zone165,Units_6352
Ont.,Toronto,Etobicoke (Central),Islington/City Centre North,Row,0.0,0.0,0.0,34.0,34.0,2021,centre25,Zone165,Units_6353
Ont.,Toronto,Etobicoke (Central),Islington/City Centre North,Apt & Other,202.0,1623.0,1672.0,464.0,3961.0,2021,centre25,Zone165,Units_6354
Ont.,Toronto,Etobicoke (Central),Etobicoke West Mall,Row,0.0,0.0,2.0,8.0,10.0,2021,centre25,Zone165,Units_6355
Ont.,Toronto,Etobicoke (Central),Etobicoke West Mall,Apt & Other,16.0,521.0,1007.0,437.0,1981.0,2021,centre25,Zone165,Units_6356
Ont.,Toronto,Etobicoke (Central),Eringate-Centennial-West Deane,Row,0.0,0.0,16.0,66.0,82.0,2021,centre25,Zone165,Units_6357
Ont.,Toronto,Etobicoke (Central),Eringate-Centennial-West Deane,Apt & Other,11.0,148.0,300.0,79.0,538.0,2021,centre25,Zone165,Units_6358
Ont.,Toronto,Etobicoke (Central),Princess-Rosethorn,Row,0.0,0.0,28.0,12.0,40.0,2021,centre25,Zone165,Units_6359
Ont.,Toronto,Etobicoke (Central),Princess-Rosethorn,Apt & Other,1.0,119.0,244.0,103.0,467.0,2021,centre25,Zone165,Units_6360
Ont.,Toronto,Etobicoke (Central),Edenbridge-Humber Valley,Row,0.0,0.0,24.0,99.0,123.0,2021,centre25,Zone165,Units_6361
Ont.,Toronto,Etobicoke (Central),Edenbridge-Humber Valley,Apt & Other,40.0,813.0,1184.0,180.0,2217.0,2021,centre25,Zone165,Units_6362
Ont.,Toronto,Etobicoke (Central),Humber Heights-Westmount,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone165,Units_6363
Ont.,Toronto,Etobicoke (Central),Humber Heights-Westmount,Apt & Other,2.0,249.0,604.0,117.0,972.0,2021,centre25,Zone165,Units_6364
Ont.,Toronto,Etobicoke (Central),Willowridge-Martingrove-Richview,Row,0.0,0.0,57.0,134.0,191.0,2021,centre25,Zone165,Units_6365
Ont.,Toronto,Etobicoke (Central),Willowridge-Martingrove-Richview,Apt & Other,4.0,621.0,1479.0,652.0,2756.0,2021,centre25,Zone165,Units_6366
Ont.,Toronto,Etobicoke (Central),Kingsview Village-The Westway,Row,0.0,0.0,27.0,40.0,67.0,2021,centre25,Zone165,Units_6367
Ont.,Toronto,Etobicoke (Central),Kingsview Village-The Westway,Apt & Other,10.0,716.0,1365.0,399.0,2490.0,2021,centre25,Zone165,Units_6368
Ont.,Toronto,Etobicoke (North),Elms-Old Rexdale,Row,0.0,0.0,42.0,77.0,119.0,2021,centre25,Zone166,Units_6369
Ont.,Toronto,Etobicoke (North),Elms-Old Rexdale,Apt & Other,1.0,98.0,302.0,130.0,531.0,2021,centre25,Zone166,Units_6370
Ont.,Toronto,Etobicoke (North),Rexdale-Kipling,Row,0.0,0.0,111.0,178.0,289.0,2021,centre25,Zone166,Units_6371
Ont.,Toronto,Etobicoke (North),Rexdale-Kipling,Apt & Other,21.0,313.0,402.0,186.0,922.0,2021,centre25,Zone166,Units_6372
Ont.,Toronto,Etobicoke (North),West Humber-Clairville,Row,0.0,0.0,77.0,163.0,240.0,2021,centre25,Zone166,Units_6373
Ont.,Toronto,Etobicoke (North),West Humber-Clairville,Apt & Other,6.0,151.0,216.0,0.0,373.0,2021,centre25,Zone166,Units_6374
Ont.,Toronto,Etobicoke (North),Mt Olive-Jamestown etc.,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone166,Units_6375
Ont.,Toronto,Etobicoke (North),Mt Olive-Jamestown etc.,Apt & Other,20.0,376.0,2055.0,1011.0,3462.0,2021,centre25,Zone166,Units_6376
Ont.,Toronto,York,Humewood-Cedarvale,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6377
Ont.,Toronto,York,Humewood-Cedarvale,Apt & Other,539.0,2809.0,1500.0,199.0,5047.0,2021,centre25,Zone167,Units_6378
Ont.,Toronto,York,Oakwood-Vaughan,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6379
Ont.,Toronto,York,Oakwood-Vaughan,Apt & Other,308.0,946.0,596.0,48.0,1898.0,2021,centre25,Zone167,Units_6380
Ont.,Toronto,York,Caledonia-Fairbank,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6381
Ont.,Toronto,York,Caledonia-Fairbank,Apt & Other,43.0,277.0,273.0,8.0,601.0,2021,centre25,Zone167,Units_6382
Ont.,Toronto,York,Keelesdale-Eglinton West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6383
Ont.,Toronto,York,Keelesdale-Eglinton West,Apt & Other,40.0,180.0,156.0,18.0,394.0,2021,centre25,Zone167,Units_6384
Ont.,Toronto,York,Lambton Baby Point,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6385
Ont.,Toronto,York,Lambton Baby Point,Apt & Other,18.0,243.0,147.0,30.0,438.0,2021,centre25,Zone167,Units_6386
Ont.,Toronto,York,Rockcliffe-Smythe,Row,0.0,0.0,40.0,64.0,104.0,2021,centre25,Zone167,Units_6387
Ont.,Toronto,York,Rockcliffe-Smythe,Apt & Other,62.0,695.0,810.0,86.0,1653.0,2021,centre25,Zone167,Units_6388
Ont.,Toronto,York,Mount Dennis,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6389
Ont.,Toronto,York,Mount Dennis,Apt & Other,60.0,425.0,526.0,77.0,1088.0,2021,centre25,Zone167,Units_6390
Ont.,Toronto,York,Weston,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6391
Ont.,Toronto,York,Weston,Apt & Other,240.0,1991.0,1425.0,201.0,3857.0,2021,centre25,Zone167,Units_6392
Ont.,Toronto,York,Beechborough-Greenbrook,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6393
Ont.,Toronto,York,Beechborough-Greenbrook,Apt & Other,84.0,476.0,457.0,6.0,1023.0,2021,centre25,Zone167,Units_6394
Ont.,Toronto,York,Briar Hill-Belgravia,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone167,Units_6395
Ont.,Toronto,York,Briar Hill-Belgravia,Apt & Other,96.0,762.0,869.0,189.0,1916.0,2021,centre25,Zone167,Units_6396
Ont.,Toronto,East York,Broadview North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone168,Units_6397
Ont.,Toronto,East York,Broadview North,Apt & Other,223.0,2196.0,880.0,20.0,3319.0,2021,centre25,Zone168,Units_6398
Ont.,Toronto,East York,Danforth Village-East York,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone168,Units_6399
Ont.,Toronto,East York,Danforth Village-East York,Apt & Other,76.0,494.0,247.0,1.0,818.0,2021,centre25,Zone168,Units_6400
Ont.,Toronto,East York,Woodbine-Lumsden,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone168,Units_6401
Ont.,Toronto,East York,Woodbine-Lumsden,Apt & Other,36.0,254.0,222.0,11.0,523.0,2021,centre25,Zone168,Units_6402
Ont.,Toronto,East York,Crescent Town,Row,0.0,0.0,0.0,108.0,108.0,2021,centre25,Zone168,Units_6403
Ont.,Toronto,East York,Crescent Town,Apt & Other,184.0,1866.0,736.0,259.0,3045.0,2021,centre25,Zone168,Units_6404
Ont.,Toronto,East York,O'Connor-Parkview,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone168,Units_6405
Ont.,Toronto,East York,O'Connor-Parkview,Apt & Other,120.0,1342.0,1159.0,263.0,2884.0,2021,centre25,Zone168,Units_6406
Ont.,Toronto,East York,Old East York,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone168,Units_6407
Ont.,Toronto,East York,Old East York,Apt & Other,59.0,470.0,187.0,0.0,716.0,2021,centre25,Zone168,Units_6408
Ont.,Toronto,East York,Thorncliffe Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone168,Units_6409
Ont.,Toronto,East York,Thorncliffe Park,Apt & Other,58.0,2431.0,2623.0,507.0,5619.0,2021,centre25,Zone168,Units_6410
Ont.,Toronto,East York,Leaside-Bennington,Row,2.0,1.0,3.0,1.0,7.0,2021,centre25,Zone168,Units_6411
Ont.,Toronto,East York,Leaside-Bennington,Apt & Other,150.0,779.0,479.0,25.0,1433.0,2021,centre25,Zone168,Units_6412
Ont.,Toronto,Scarborough (Central),Birchcliffe-Cliffside,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone169,Units_6413
Ont.,Toronto,Scarborough (Central),Birchcliffe-Cliffside,Apt & Other,75.0,932.0,745.0,20.0,1772.0,2021,centre25,Zone169,Units_6414
Ont.,Toronto,Scarborough (Central),Cliffcrest,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone169,Units_6415
Ont.,Toronto,Scarborough (Central),Cliffcrest,Apt & Other,6.0,323.0,619.0,55.0,1003.0,2021,centre25,Zone169,Units_6416
Ont.,Toronto,Scarborough (Central),Eglinton East,Row,0.0,0.0,0.0,9.0,9.0,2021,centre25,Zone169,Units_6417
Ont.,Toronto,Scarborough (Central),Eglinton East,Apt & Other,63.0,685.0,1580.0,517.0,2845.0,2021,centre25,Zone169,Units_6418
Ont.,Toronto,Scarborough (Central),Kennedy Park,Row,0.0,0.0,0.0,7.0,7.0,2021,centre25,Zone169,Units_6419
Ont.,Toronto,Scarborough (Central),Kennedy Park,Apt & Other,15.0,383.0,401.0,60.0,859.0,2021,centre25,Zone169,Units_6420
Ont.,Toronto,Scarborough (Central),Oakridge,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone169,Units_6421
Ont.,Toronto,Scarborough (Central),Oakridge,Apt & Other,97.0,1073.0,588.0,78.0,1836.0,2021,centre25,Zone169,Units_6422
Ont.,Toronto,Scarborough (Central),Clairlea-Birchmount,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone169,Units_6423
Ont.,Toronto,Scarborough (Central),Clairlea-Birchmount,Apt & Other,176.0,797.0,727.0,72.0,1772.0,2021,centre25,Zone169,Units_6424
Ont.,Toronto,Scarborough (Central),Wexford-Maryvale,Row,0.0,0.0,13.0,8.0,21.0,2021,centre25,Zone169,Units_6425
Ont.,Toronto,Scarborough (Central),Wexford-Maryvale,Apt & Other,72.0,1060.0,1087.0,186.0,2405.0,2021,centre25,Zone169,Units_6426
Ont.,Toronto,Scarborough (Central),Ionview,Row,0.0,0.0,0.0,8.0,8.0,2021,centre25,Zone169,Units_6427
Ont.,Toronto,Scarborough (Central),Ionview,Apt & Other,79.0,1112.0,1142.0,134.0,2467.0,2021,centre25,Zone169,Units_6428
Ont.,Toronto,Scarborough (Central),Dorset Park,Row,0.0,0.0,24.0,33.0,57.0,2021,centre25,Zone169,Units_6429
Ont.,Toronto,Scarborough (Central),Dorset Park,Apt & Other,25.0,777.0,906.0,147.0,1855.0,2021,centre25,Zone169,Units_6430
Ont.,Toronto,Scarborough (Central),Bendale,Row,0.0,0.0,30.0,12.0,42.0,2021,centre25,Zone169,Units_6431
Ont.,Toronto,Scarborough (Central),Bendale,Apt & Other,22.0,191.0,682.0,319.0,1214.0,2021,centre25,Zone169,Units_6432
Ont.,Toronto,Scarborough (North),Tam O'Shanter-Sullivan,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone170,Units_6433
Ont.,Toronto,Scarborough (North),Tam O'Shanter-Sullivan,Apt & Other,20.0,799.0,1602.0,212.0,2633.0,2021,centre25,Zone170,Units_6434
Ont.,Toronto,Scarborough (North),L'Amoreaux/Steeles/Milliken,Row,0.0,0.0,22.0,80.0,102.0,2021,centre25,Zone170,Units_6435
Ont.,Toronto,Scarborough (North),L'Amoreaux/Steeles/Milliken,Apt & Other,65.0,957.0,1400.0,397.0,2819.0,2021,centre25,Zone170,Units_6436
Ont.,Toronto,Scarborough (North),Agincourt/Malvern,Row,0.0,0.0,18.0,195.0,213.0,2021,centre25,Zone170,Units_6437
Ont.,Toronto,Scarborough (North),Agincourt/Malvern,Apt & Other,2.0,405.0,678.0,88.0,1173.0,2021,centre25,Zone170,Units_6438
Ont.,Toronto,Scarborough (East),Scarborough Village,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone171,Units_6439
Ont.,Toronto,Scarborough (East),Scarborough Village,Apt & Other,29.0,595.0,1251.0,380.0,2255.0,2021,centre25,Zone171,Units_6440
Ont.,Toronto,Scarborough (East),Guildwood,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone171,Units_6441
Ont.,Toronto,Scarborough (East),Guildwood,Apt & Other,4.0,235.0,292.0,97.0,628.0,2021,centre25,Zone171,Units_6442
Ont.,Toronto,Scarborough (East),West Hill,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone171,Units_6443
Ont.,Toronto,Scarborough (East),West Hill,Apt & Other,13.0,256.0,495.0,209.0,973.0,2021,centre25,Zone171,Units_6444
Ont.,Toronto,Scarborough (East),Woburn,Row,0.0,0.0,0.0,17.0,17.0,2021,centre25,Zone171,Units_6445
Ont.,Toronto,Scarborough (East),Woburn,Apt & Other,36.0,948.0,1732.0,457.0,3173.0,2021,centre25,Zone171,Units_6446
Ont.,Toronto,Scarborough (East),Morningside,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone171,Units_6447
Ont.,Toronto,Scarborough (East),Morningside,Apt & Other,26.0,739.0,1264.0,234.0,2263.0,2021,centre25,Zone171,Units_6448
Ont.,Toronto,Scarborough (East),Rouge,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone171,Units_6449
Ont.,Toronto,Scarborough (East),Rouge,Apt & Other,0.0,190.0,485.0,104.0,779.0,2021,centre25,Zone171,Units_6450
Ont.,Toronto,North York (Southeast),Flemingdon Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone172,Units_6451
Ont.,Toronto,North York (Southeast),Flemingdon Park,Apt & Other,15.0,1054.0,1389.0,287.0,2745.0,2021,centre25,Zone172,Units_6452
Ont.,Toronto,North York (Southeast),Victoria Village,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone172,Units_6453
Ont.,Toronto,North York (Southeast),Victoria Village,Apt & Other,44.0,1608.0,1324.0,160.0,3136.0,2021,centre25,Zone172,Units_6454
Ont.,Toronto,North York (Southeast),Banbury-Don Mills/York Mills,Row,0.0,0.0,0.0,6.0,6.0,2021,centre25,Zone172,Units_6455
Ont.,Toronto,North York (Southeast),Banbury-Don Mills/York Mills,Apt & Other,83.0,1243.0,1490.0,293.0,3109.0,2021,centre25,Zone172,Units_6456
Ont.,Toronto,North York (Southeast),Parkwoods-Donalda,Row,0.0,0.0,139.0,688.0,827.0,2021,centre25,Zone172,Units_6457
Ont.,Toronto,North York (Southeast),Parkwoods-Donalda,Apt & Other,25.0,1792.0,3440.0,903.0,6160.0,2021,centre25,Zone172,Units_6458
Ont.,Toronto,North York (Southeast),St. Andrew-Windfields,Row,0.0,0.0,8.0,71.0,79.0,2021,centre25,Zone172,Units_6459
Ont.,Toronto,North York (Southeast),St. Andrew-Windfields,Apt & Other,34.0,566.0,817.0,383.0,1800.0,2021,centre25,Zone172,Units_6460
Ont.,Toronto,North York (Northeast),Henry Farm,Row,0.0,17.0,163.0,93.0,273.0,2021,centre25,Zone173,Units_6461
Ont.,Toronto,North York (Northeast),Henry Farm,Apt & Other,4.0,976.0,1070.0,534.0,2584.0,2021,centre25,Zone173,Units_6462
Ont.,Toronto,North York (Northeast),Don Valley Village/Pleasant View,Row,0.0,0.0,108.0,199.0,307.0,2021,centre25,Zone173,Units_6463
Ont.,Toronto,North York (Northeast),Don Valley Village/Pleasant View,Apt & Other,31.0,1269.0,2298.0,837.0,4435.0,2021,centre25,Zone173,Units_6464
Ont.,Toronto,North York (Northeast),Bayview Village,Row,0.0,0.0,0.0,115.0,115.0,2021,centre25,Zone173,Units_6465
Ont.,Toronto,North York (Northeast),Bayview Village,Apt & Other,8.0,306.0,704.0,153.0,1171.0,2021,centre25,Zone173,Units_6466
Ont.,Toronto,North York (Northeast),Willowdale East/Newtonbrook East,Row,0.0,0.0,0.0,17.0,17.0,2021,centre25,Zone173,Units_6467
Ont.,Toronto,North York (Northeast),Willowdale East/Newtonbrook East,Apt & Other,165.0,873.0,1391.0,152.0,2581.0,2021,centre25,Zone173,Units_6468
Ont.,Toronto,North York (Northeast),Bayview Woods-Steeles/Hillcrest Village,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone173,Units_6469
Ont.,Toronto,North York (Northeast),Bayview Woods-Steeles/Hillcrest Village,Apt & Other,1.0,390.0,696.0,517.0,1604.0,2021,centre25,Zone173,Units_6470
Ont.,Toronto,North York (Southwest),Bedford Park-Nortown,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone174,Units_6471
Ont.,Toronto,North York (Southwest),Bedford Park-Nortown,Apt & Other,104.0,958.0,724.0,78.0,1864.0,2021,centre25,Zone174,Units_6472
Ont.,Toronto,North York (Southwest),Englemount-Lawrence,Row,0.0,0.0,0.0,6.0,6.0,2021,centre25,Zone174,Units_6473
Ont.,Toronto,North York (Southwest),Englemount-Lawrence,Apt & Other,112.0,850.0,1188.0,315.0,2465.0,2021,centre25,Zone174,Units_6474
Ont.,Toronto,North York (Southwest),Yorkdale-Glen Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone174,Units_6475
Ont.,Toronto,North York (Southwest),Yorkdale-Glen Park,Apt & Other,2.0,285.0,310.0,51.0,648.0,2021,centre25,Zone174,Units_6476
Ont.,Toronto,North York (Southwest),Brookhaven-Amesbury,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone174,Units_6477
Ont.,Toronto,North York (Southwest),Brookhaven-Amesbury,Apt & Other,35.0,888.0,1033.0,247.0,2203.0,2021,centre25,Zone174,Units_6478
Ont.,Toronto,North York (Southwest),Maple Leaf,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone174,Units_6479
Ont.,Toronto,North York (Southwest),Maple Leaf,Apt & Other,15.0,515.0,807.0,73.0,1410.0,2021,centre25,Zone174,Units_6480
Ont.,Toronto,North York (Southwest),Rustic/Pelmo Park/Humberlea,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone174,Units_6481
Ont.,Toronto,North York (Southwest),Rustic/Pelmo Park/Humberlea,Apt & Other,15.0,283.0,486.0,90.0,874.0,2021,centre25,Zone174,Units_6482
Ont.,Toronto,North York (N.Central),Lansing-Westgate,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone175,Units_6483
Ont.,Toronto,North York (N.Central),Lansing-Westgate,Apt & Other,23.0,570.0,709.0,119.0,1421.0,2021,centre25,Zone175,Units_6484
Ont.,Toronto,North York (N.Central),Clanton Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone175,Units_6485
Ont.,Toronto,North York (N.Central),Clanton Park,Apt & Other,60.0,830.0,642.0,27.0,1559.0,2021,centre25,Zone175,Units_6486
Ont.,Toronto,North York (N.Central),Bathurst Manor,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone175,Units_6487
Ont.,Toronto,North York (N.Central),Bathurst Manor,Apt & Other,8.0,487.0,763.0,311.0,1569.0,2021,centre25,Zone175,Units_6488
Ont.,Toronto,North York (N.Central),Westminster-Branson,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone175,Units_6489
Ont.,Toronto,North York (N.Central),Westminster-Branson,Apt & Other,112.0,1376.0,2501.0,1087.0,5076.0,2021,centre25,Zone175,Units_6490
