Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,VR_ID
Que,Montréal,Beloeil/McMasterville etc.,Saint-Bruno-de-Montarville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3883
Que,Montréal,Beloeil/McMasterville etc.,Saint-Bruno-de-Montarville,Apt & Other,0.0,0.0,0.2,0.0,0.1,2020,centre6,Zone60,VR_3884
Que,Montréal,Beloeil/McMasterville etc.,Saint-Basile-le-Grand,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3885
Que,Montréal,Beloeil/McMasterville etc.,Saint-Basile-le-Grand,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3886
Que,Montréal,Beloeil/McMasterville etc.,McMasterville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3887
Que,Montréal,Beloeil/McMasterville etc.,McMasterville,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3888
Que,Montréal,Beloeil/McMasterville etc.,Beloeil,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3889
Que,Montréal,Beloeil/McMasterville etc.,Beloeil,Apt & Other,0.0,0.0,0.3,0.0,0.3,2020,centre6,Zone60,VR_3890
Que,Montréal,Beloeil/McMasterville etc.,Ste-Julie/St-Mathieu-de-Beloeil,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3891
Que,Montréal,Beloeil/McMasterville etc.,Ste-Julie/St-Mathieu-de-Beloeil,Apt & Other,0.0,0.0,0.2,0.0,0.1,2020,centre6,Zone60,VR_3892
Que,Montréal,Beloeil/McMasterville etc.,Saint-Amable,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3893
Que,Montréal,Beloeil/McMasterville etc.,Saint-Amable,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3894
Que,Montréal,Beloeil/McMasterville etc.,Varennes,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3895
Que,Montréal,Beloeil/McMasterville etc.,Varennes,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3896
Que,Montréal,Beloeil/McMasterville etc.,Verchères,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3897
Que,Montréal,Beloeil/McMasterville etc.,Verchères,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone60,VR_3898
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Otterburn Park,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3899
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Otterburn Park,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3900
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Mont-Saint-Hilaire,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3901
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Mont-Saint-Hilaire,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3902
Que,Montréal,Carignan/Chambly/St-Mathias etc.,St-Mathias-sur-Richelieu,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3903
Que,Montréal,Carignan/Chambly/St-Mathias etc.,St-Mathias-sur-Richelieu,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3904
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Carignan/Chambly,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3905
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Carignan/Chambly,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3906
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Richelieu,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone61,VR_3907
Que,Montréal,Carignan/Chambly/St-Mathias etc.,Richelieu,Apt & Other,0.0,1.4,0.0,0.0,0.2,2020,centre6,Zone61,VR_3908
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,N.D.-Île-Perr./Pinc./T.-Vaudr./Île-Perr.,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone62,VR_3909
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,N.D.-Île-Perr./Pinc./T.-Vaudr./Île-Perr.,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone62,VR_3910
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges North,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone62,VR_3911
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges North,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone62,VR_3912
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges South,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone62,VR_3913
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,Vaudreuil-Soulanges South,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone62,VR_3914
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,St-Lazare/Hudson,Row,0.0,0.0,3.1,0.0,3.1,2020,centre6,Zone62,VR_3915
Que,Montréal,ND-de-L'île-Perrot/Pincourt etc.,St-Lazare/Hudson,Apt & Other,0.0,0.0,0.7,0.0,0.7,2020,centre6,Zone62,VR_3916
Que,Montréal,Saint-Jean,Saint-Jean,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone63,VR_3917
Que,Montréal,Saint-Jean,Saint-Jean,Apt & Other,5.1,0.2,1.2,0.1,0.9,2020,centre6,Zone63,VR_3918
Que,Montréal,Iberville,Iberville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone64,VR_3919
Que,Montréal,Iberville,Iberville,Apt & Other,0.0,0.0,0.3,0.0,0.3,2020,centre6,Zone64,VR_3920
Que,Montréal,Saint-Luc,Saint-Athanase,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone65,VR_3921
Que,Montréal,Saint-Luc,Saint-Athanase,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone65,VR_3922
Que,Montréal,Saint-Luc,L'Acadie/Saint-Luc,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone65,VR_3923
Que,Montréal,Saint-Luc,L'Acadie/Saint-Luc,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone65,VR_3924
Que,Montréal,Saint-Lin–Laurentides V,Saint-Lin–Laurentides V,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone66,VR_3925
Que,Montréal,Saint-Lin–Laurentides V,Saint-Lin–Laurentides V,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone66,VR_3926
Que,Gatineau,Hull,Centre-ville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone67,VR_3927
Que,Gatineau,Hull,Centre-ville,Apt & Other,0.0,0.0,2.6,0.0,2.4,2020,centre7,Zone67,VR_3928
Que,Gatineau,Hull,Lac-des-Fées/Mont-Bleu/Hautes-Plaines,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone67,VR_3929
Que,Gatineau,Hull,Lac-des-Fées/Mont-Bleu/Hautes-Plaines,Apt & Other,3.3,2.8,2.5,0.0,2.6,2020,centre7,Zone67,VR_3930
Que,Gatineau,Aylmer,Les Golfs,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone68,VR_3931
Que,Gatineau,Aylmer,Les Golfs,Apt & Other,0.0,0.0,0.6,0.0,0.0,2020,centre7,Zone68,VR_3932
Que,Gatineau,Aylmer,Lac-Deschênes,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone68,VR_3933
Que,Gatineau,Aylmer,Lac-Deschênes,Apt & Other,0.0,3.8,1.5,0.0,1.9,2020,centre7,Zone68,VR_3934
Que,Gatineau,Aylmer,Le Plateau,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone68,VR_3935
Que,Gatineau,Aylmer,Le Plateau,Apt & Other,0.0,0.0,0.0,0.0,0.5,2020,centre7,Zone68,VR_3936
Que,Gatineau,Gatineau,Rivière-Gatineau/Les Rapides,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3937
Que,Gatineau,Gatineau,Rivière-Gatineau/Les Rapides,Apt & Other,10.9,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3938
Que,Gatineau,Gatineau,Du Moulin,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3939
Que,Gatineau,Gatineau,Du Moulin,Apt & Other,0.0,0.6,0.4,0.5,0.5,2020,centre7,Zone69,VR_3940
Que,Gatineau,Gatineau,Rivière-Blanche,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3941
Que,Gatineau,Gatineau,Rivière-Blanche,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3942
Que,Gatineau,Gatineau,Masson-Angers,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3943
Que,Gatineau,Gatineau,Masson-Angers,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3944
Que,Gatineau,Gatineau,Buckingham,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone69,VR_3945
Que,Gatineau,Gatineau,Buckingham,Apt & Other,0.0,0.4,0.0,0.0,0.1,2020,centre7,Zone69,VR_3946
Que,Gatineau,Peripheral,Cantley,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone70,VR_3947
Que,Gatineau,Peripheral,Cantley,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone70,VR_3948
Que,Gatineau,Peripheral,Gatineau CMA Remainder,Row,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone70,VR_3949
Que,Gatineau,Peripheral,Gatineau CMA Remainder,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre7,Zone70,VR_3950
Que,Québec,Haute-Ville,Vieux-Port,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone71,VR_3951
Que,Québec,Haute-Ville,Vieux-Port,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone71,VR_3952
Que,Québec,Haute-Ville,Cap-Blanc/Vieux-Québec/St-Jean-Baptiste,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone71,VR_3953
Que,Québec,Haute-Ville,Cap-Blanc/Vieux-Québec/St-Jean-Baptiste,Apt & Other,0.0,5.6,0.0,0.0,5.9,2020,centre8,Zone71,VR_3954
Que,Québec,Haute-Ville,Montcalm (Plateau),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone71,VR_3955
Que,Québec,Haute-Ville,Montcalm (Plateau),Apt & Other,2.3,1.3,4.0,2.3,2.4,2020,centre8,Zone71,VR_3956
Que,Québec,Haute-Ville,Saint-Sacrement,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone71,VR_3957
Que,Québec,Haute-Ville,Saint-Sacrement,Apt & Other,5.2,2.5,4.2,0.0,3.3,2020,centre8,Zone71,VR_3958
Que,Québec,Basse-Ville,Saint-Roch,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone72,VR_3959
Que,Québec,Basse-Ville,Saint-Roch,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone72,VR_3960
Que,Québec,Basse-Ville,Saint-Sauveur,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone72,VR_3961
Que,Québec,Basse-Ville,Saint-Sauveur,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone72,VR_3962
Que,Québec,Basse-Ville,Limoilou,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone72,VR_3963
Que,Québec,Basse-Ville,Limoilou,Apt & Other,1.7,2.7,1.9,0.3,1.8,2020,centre8,Zone72,VR_3964
Que,Québec,Sainte-Foy-Sillery,Sillery,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone73,VR_3965
Que,Québec,Sainte-Foy-Sillery,Sillery,Apt & Other,2.5,0.0,0.0,0.6,0.0,2020,centre8,Zone73,VR_3966
Que,Québec,Sainte-Foy-Sillery,Haut de Sainte-Foy,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone73,VR_3967
Que,Québec,Sainte-Foy-Sillery,Haut de Sainte-Foy,Apt & Other,2.3,4.2,2.6,2.2,3.1,2020,centre8,Zone73,VR_3968
Que,Québec,Sainte-Foy-Sillery,Pointe-de-Sainte-Foy,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone73,VR_3969
Que,Québec,Sainte-Foy-Sillery,Pointe-de-Sainte-Foy,Apt & Other,0.0,3.4,3.4,4.8,3.5,2020,centre8,Zone73,VR_3970
Que,Québec,Les Rivières,Vanier,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone74,VR_3971
Que,Québec,Les Rivières,Vanier,Apt & Other,0.0,0.8,2.0,0.0,2.5,2020,centre8,Zone74,VR_3972
Que,Québec,Les Rivières,Duberger,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone74,VR_3973
Que,Québec,Les Rivières,Duberger,Apt & Other,0.0,0.0,2.7,0.0,3.6,2020,centre8,Zone74,VR_3974
Que,Québec,Les Rivières,Les Saules,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone74,VR_3975
Que,Québec,Les Rivières,Les Saules,Apt & Other,0.0,5.4,4.3,0.0,4.7,2020,centre8,Zone74,VR_3976
Que,Québec,Les Rivières,Lebourgneuf,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone74,VR_3977
Que,Québec,Les Rivières,Lebourgneuf,Apt & Other,0.0,8.0,5.0,0.0,6.0,2020,centre8,Zone74,VR_3978
Que,Québec,Beauport,Beauport (Giffard),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone75,VR_3979
Que,Québec,Beauport,Beauport (Giffard),Apt & Other,0.0,1.3,0.0,0.0,3.8,2020,centre8,Zone75,VR_3980
Que,Québec,Beauport,Beauport (Centre),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone75,VR_3981
Que,Québec,Beauport,Beauport (Centre),Apt & Other,0.0,1.4,2.0,0.0,1.7,2020,centre8,Zone75,VR_3982
Que,Québec,Beauport,Beauport (Villeneuve),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone75,VR_3983
Que,Québec,Beauport,Beauport (Villeneuve),Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone75,VR_3984
Que,Québec,Beauport,Beauport Ste-Thérèse/Boischâtel etc.,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone75,VR_3985
Que,Québec,Beauport,Beauport Ste-Thérèse/Boischâtel etc.,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone75,VR_3986
Que,Québec,Charlesbourg,Charlesbourg (Centre),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone76,VR_3987
Que,Québec,Charlesbourg,Charlesbourg (Centre),Apt & Other,0.0,0.7,1.1,1.1,1.0,2020,centre8,Zone76,VR_3988
Que,Québec,Charlesbourg,Charlesbourg (Orsainville),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone76,VR_3989
Que,Québec,Charlesbourg,Charlesbourg (Orsainville),Apt & Other,0.0,1.6,1.0,0.0,1.3,2020,centre8,Zone76,VR_3990
Que,Québec,Charlesbourg,Charlesbourg (North),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone76,VR_3991
Que,Québec,Charlesbourg,Charlesbourg (North),Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone76,VR_3992
Que,Québec,Haute-Saint-Charles,Neufchâtel,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone77,VR_3993
Que,Québec,Haute-Saint-Charles,Neufchâtel,Apt & Other,0.0,1.2,1.1,1.3,1.2,2020,centre8,Zone77,VR_3994
Que,Québec,Haute-Saint-Charles,Loretteville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone77,VR_3995
Que,Québec,Haute-Saint-Charles,Loretteville,Apt & Other,0.0,0.0,0.7,0.0,1.9,2020,centre8,Zone77,VR_3996
Que,Québec,Haute-Saint-Charles,St-Émile/Lac-St-Charles,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone77,VR_3997
Que,Québec,Haute-Saint-Charles,St-Émile/Lac-St-Charles,Apt & Other,0.0,0.0,0.2,0.0,0.1,2020,centre8,Zone77,VR_3998
Que,Québec,Val-Bélair-L'Ancienne-Lorette,L'Ancienne-Lorette,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone78,VR_3999
Que,Québec,Val-Bélair-L'Ancienne-Lorette,L'Ancienne-Lorette,Apt & Other,0.0,0.0,0.8,0.0,0.9,2020,centre8,Zone78,VR_4000
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Quartier Laurentien,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone78,VR_4001
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Quartier Laurentien,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone78,VR_4002
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Val-Bélair,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone78,VR_4003
Que,Québec,Val-Bélair-L'Ancienne-Lorette,Val-Bélair,Apt & Other,0.0,0.7,0.0,0.5,0.3,2020,centre8,Zone78,VR_4004
Que,Québec,Saint-Augustin-Cap-Rouge,Cap-Rouge,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone79,VR_4005
Que,Québec,Saint-Augustin-Cap-Rouge,Cap-Rouge,Apt & Other,0.0,0.0,3.8,0.0,0.0,2020,centre8,Zone79,VR_4006
Que,Québec,Saint-Augustin-Cap-Rouge,Saint-Augustin-de-Desmaures,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone79,VR_4007
Que,Québec,Saint-Augustin-Cap-Rouge,Saint-Augustin-de-Desmaures,Apt & Other,0.0,8.9,0.5,0.9,3.1,2020,centre8,Zone79,VR_4008
Que,Québec,Northern Surrounding Area,North-West Québec CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone80,VR_4009
Que,Québec,Northern Surrounding Area,North-West Québec CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone80,VR_4010
Que,Québec,Northern Surrounding Area,North-East Québec CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone80,VR_4011
Que,Québec,Northern Surrounding Area,North-East Québec CMA,Apt & Other,0.0,0.0,0.0,4.9,0.0,2020,centre8,Zone80,VR_4012
Que,Québec,Northern Surrounding Area,Québec City East CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone80,VR_4013
Que,Québec,Northern Surrounding Area,Québec City East CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone80,VR_4014
Que,Québec,South Shore West,Saint-Nicolas/Bernières,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone81,VR_4015
Que,Québec,South Shore West,Saint-Nicolas/Bernières,Apt & Other,0.0,0.0,5.5,0.0,5.7,2020,centre8,Zone81,VR_4016
Que,Québec,South Shore West,Saint-Rédempteur,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone81,VR_4017
Que,Québec,South Shore West,Saint-Rédempteur,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone81,VR_4018
Que,Québec,South Shore West,Saint-Étienne,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone81,VR_4019
Que,Québec,South Shore West,Saint-Étienne,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone81,VR_4020
Que,Québec,South Shore Centre,Saint-Romuald,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,VR_4021
Que,Québec,South Shore Centre,Saint-Romuald,Apt & Other,0.0,0.0,3.0,0.0,4.4,2020,centre8,Zone82,VR_4022
Que,Québec,South Shore Centre,Charny,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,VR_4023
Que,Québec,South Shore Centre,Charny,Apt & Other,0.0,0.0,1.1,0.0,1.3,2020,centre8,Zone82,VR_4024
Que,Québec,South Shore Centre,Saint-Jean-Chrysostome,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,VR_4025
Que,Québec,South Shore Centre,Saint-Jean-Chrysostome,Apt & Other,0.0,0.0,0.7,0.0,0.8,2020,centre8,Zone82,VR_4026
Que,Québec,South Shore Centre,St-Lambert-de-Lauzon etc.,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,VR_4027
Que,Québec,South Shore Centre,St-Lambert-de-Lauzon etc.,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone82,VR_4028
Que,Québec,South Shore East,Lévis (Saint-David),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,VR_4029
Que,Québec,South Shore East,Lévis (Saint-David),Apt & Other,0.0,0.0,0.3,0.0,0.5,2020,centre8,Zone83,VR_4030
Que,Québec,South Shore East,Lévis (Centre),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,VR_4031
Que,Québec,South Shore East,Lévis (Centre),Apt & Other,0.7,0.0,1.1,0.0,1.7,2020,centre8,Zone83,VR_4032
Que,Québec,South Shore East,Lévis (Lauzon),Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,VR_4033
Que,Québec,South Shore East,Lévis (Lauzon),Apt & Other,0.0,0.0,0.0,0.0,2.3,2020,centre8,Zone83,VR_4034
Que,Québec,South Shore East,Beaumont/St-Joseph-Pte-de-Lévy/Pintendre,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,VR_4035
Que,Québec,South Shore East,Beaumont/St-Joseph-Pte-de-Lévy/Pintendre,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,VR_4036
Que,Québec,South Shore East,Saint-Henri,Row,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,VR_4037
Que,Québec,South Shore East,Saint-Henri,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre8,Zone83,VR_4038
Que,Sherbrooke,East District,East District,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone84,VR_4039
Que,Sherbrooke,East District,East District,Apt & Other,0.0,2.5,1.1,0.0,1.6,2020,centre9,Zone84,VR_4040
Que,Sherbrooke,Central District,Central District,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone85,VR_4041
Que,Sherbrooke,Central District,Central District,Apt & Other,3.1,2.2,1.4,0.0,1.9,2020,centre9,Zone85,VR_4042
Que,Sherbrooke,Mont-Bellevue,Mont-Bellevue,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone86,VR_4043
Que,Sherbrooke,Mont-Bellevue,Mont-Bellevue,Apt & Other,0.7,0.3,1.1,0.2,0.7,2020,centre9,Zone86,VR_4044
Que,Sherbrooke,North District,North District,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone87,VR_4045
Que,Sherbrooke,North District,North District,Apt & Other,0.0,1.4,1.7,1.1,1.5,2020,centre9,Zone87,VR_4046
Que,Sherbrooke,Brompton,Brompton,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone88,VR_4047
Que,Sherbrooke,Brompton,Brompton,Apt & Other,0.0,0.0,0.7,0.0,0.8,2020,centre9,Zone88,VR_4048
Que,Sherbrooke,Rock-Forest–St-Elie–Deauville,Rock-Forest–St-Elie–Deauville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone89,VR_4049
Que,Sherbrooke,Rock-Forest–St-Elie–Deauville,Rock-Forest–St-Elie–Deauville,Apt & Other,0.0,0.0,0.5,0.5,0.4,2020,centre9,Zone89,VR_4050
Que,Sherbrooke,Magog,Magog,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone90,VR_4051
Que,Sherbrooke,Magog,Magog,Apt & Other,3.9,2.9,1.3,0.9,1.6,2020,centre9,Zone90,VR_4052
Que,Sherbrooke,Fleurimont,Fleurimont,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone91,VR_4053
Que,Sherbrooke,Fleurimont,Fleurimont,Apt & Other,0.0,0.3,0.6,0.7,0.6,2020,centre9,Zone91,VR_4054
Que,Sherbrooke,Lennoxville,Lennoxville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone92,VR_4055
Que,Sherbrooke,Lennoxville,Lennoxville,Apt & Other,0.0,1.3,1.4,1.9,1.5,2020,centre9,Zone92,VR_4056
Que,Sherbrooke,Remainder of CMA,Remainder of CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone3,VR_4057
Que,Sherbrooke,Remainder of CMA,Remainder of CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre9,Zone3,VR_4058
Que,Trois-Rivières,Downtown,Downtown (Central),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone93,VR_4059
Que,Trois-Rivières,Downtown,Downtown (Central),Apt & Other,0.0,0.4,0.0,0.0,0.0,2020,centre10,Zone93,VR_4060
Que,Trois-Rivières,Downtown,Downtown (North),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone93,VR_4061
Que,Trois-Rivières,Downtown,Downtown (North),Apt & Other,0.0,0.6,0.0,0.0,0.0,2020,centre10,Zone93,VR_4062
Que,Trois-Rivières,Downtown,Downtown (East),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone93,VR_4063
Que,Trois-Rivières,Downtown,Downtown (East),Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone93,VR_4064
Que,Trois-Rivières,UQTR Sector,UQTR Sector,Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone94,VR_4065
Que,Trois-Rivières,UQTR Sector,UQTR Sector,Apt & Other,0.4,0.0,1.3,0.0,1.5,2020,centre10,Zone94,VR_4066
Que,Trois-Rivières,North Sector,North Sector,Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone24,VR_4067
Que,Trois-Rivières,North Sector,North Sector,Apt & Other,0.0,0.1,0.7,1.0,0.8,2020,centre10,Zone24,VR_4068
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (South),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone95,VR_4069
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (South),Apt & Other,0.0,0.0,0.7,0.0,0.0,2020,centre10,Zone95,VR_4070
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (North),Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone95,VR_4071
Que,Trois-Rivières,Trois-Rivières-Ouest,Trois-Rivières-Ouest (North),Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone95,VR_4072
Que,Trois-Rivières,Pointe-du-Lac/Yamachiche,Pointe-du-Lac/Yamachiche,Row,0.0,0.0,0.0,0.0,0.0,2020,centre10,Zone96,VR_4073
