Units_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
Units_1,Nfld.Lab.,1.0,22.0,16.0,16.0,55.0,2018,centre1,Zone1,Neighbourhood1,Dwelling1
Units_2,Nfld.Lab.,203.0,641.0,1015.0,107.0,1966.0,2018,centre1,Zone1,Neighbourhood1,Dwelling2
Units_3,Nfld.Lab.,0.0,46.0,21.0,0.0,67.0,2018,centre1,Zone2,Neighbourhood2,Dwelling1
Units_4,Nfld.Lab.,149.0,427.0,859.0,126.0,1561.0,2018,centre1,Zone2,Neighbourhood2,Dwelling2
Units_5,Nfld.Lab.,0.0,0.0,64.0,6.0,70.0,2018,centre1,Zone3,Neighbourhood3,Dwelling1
Units_6,Nfld.Lab.,7.0,147.0,182.0,63.0,399.0,2018,centre1,Zone3,Neighbourhood3,Dwelling2
Units_7,N.S.,0.0,4.0,2.0,5.0,11.0,2018,centre2,Zone4,Neighbourhood4,Dwelling1
Units_8,N.S.,318.0,1683.0,1088.0,220.0,3309.0,2018,centre2,Zone4,Neighbourhood4,Dwelling2
Units_9,N.S.,8.0,4.0,4.0,8.0,24.0,2018,centre2,Zone4,Neighbourhood5,Dwelling1
Units_10,N.S.,918.0,2342.0,1283.0,145.0,4688.0,2018,centre2,Zone4,Neighbourhood5,Dwelling2
Units_11,N.S.,0.0,0.0,0.0,0.0,0.0,2018,centre2,Zone4,Neighbourhood6,Dwelling1
Units_12,N.S.,132.0,430.0,330.0,167.0,1059.0,2018,centre2,Zone4,Neighbourhood6,Dwelling2
Units_13,N.S.,0.0,7.0,16.0,21.0,44.0,2018,centre2,Zone5,Neighbourhood7,Dwelling1
Units_14,N.S.,285.0,1235.0,1672.0,233.0,3425.0,2018,centre2,Zone5,Neighbourhood7,Dwelling2
Units_15,N.S.,0.0,5.0,2.0,2.0,9.0,2018,centre2,Zone5,Neighbourhood8,Dwelling1
Units_16,N.S.,211.0,1006.0,1641.0,199.0,3057.0,2018,centre2,Zone5,Neighbourhood8,Dwelling2
Units_17,N.S.,0.0,0.0,0.0,20.0,20.0,2018,centre2,Zone6,Neighbourhood9,Dwelling1
Units_18,N.S.,22.0,72.0,254.0,13.0,361.0,2018,centre2,Zone6,Neighbourhood9,Dwelling2
Units_19,N.S.,0.0,0.0,12.0,13.0,25.0,2018,centre2,Zone6,Neighbourhood10,Dwelling1
Units_20,N.S.,32.0,903.0,1211.0,179.0,2325.0,2018,centre2,Zone6,Neighbourhood10,Dwelling2
Units_21,N.S.,0.0,0.0,8.0,16.0,24.0,2018,centre2,Zone7,Neighbourhood11,Dwelling1
Units_22,N.S.,7.0,133.0,162.0,12.0,314.0,2018,centre2,Zone7,Neighbourhood11,Dwelling2
Units_23,N.S.,0.0,0.0,24.0,0.0,24.0,2018,centre2,Zone7,Neighbourhood12,Dwelling1
Units_24,N.S.,18.0,557.0,1220.0,126.0,1921.0,2018,centre2,Zone7,Neighbourhood12,Dwelling2
Units_25,N.S.,0.0,17.0,38.0,141.0,196.0,2018,centre2,Zone7,Neighbourhood13,Dwelling1
Units_26,N.S.,340.0,2546.0,5152.0,1117.0,9155.0,2018,centre2,Zone7,Neighbourhood13,Dwelling2
Units_27,N.S.,0.0,0.0,0.0,0.0,0.0,2018,centre2,Zone7,Neighbourhood14,Dwelling1
Units_28,N.S.,20.0,605.0,1690.0,250.0,2565.0,2018,centre2,Zone7,Neighbourhood14,Dwelling2
Units_29,N.S.,0.0,0.0,4.0,2.0,6.0,2018,centre2,Zone8,Neighbourhood15,Dwelling1
Units_30,N.S.,38.0,428.0,714.0,40.0,1220.0,2018,centre2,Zone8,Neighbourhood15,Dwelling2
Units_31,N.S.,0.0,0.0,0.0,3.0,3.0,2018,centre2,Zone8,Neighbourhood16,Dwelling1
Units_32,N.S.,17.0,490.0,790.0,164.0,1461.0,2018,centre2,Zone8,Neighbourhood16,Dwelling2
Units_33,N.S.,1.0,16.0,2.0,19.0,38.0,2018,centre2,Zone8,Neighbourhood17,Dwelling1
Units_34,N.S.,143.0,2162.0,1805.0,137.0,4247.0,2018,centre2,Zone8,Neighbourhood17,Dwelling2
Units_35,N.S.,0.0,0.0,0.0,0.0,0.0,2018,centre2,Zone9,Neighbourhood18,Dwelling1
Units_36,N.S.,42.0,932.0,1004.0,276.0,2254.0,2018,centre2,Zone9,Neighbourhood18,Dwelling2
Units_37,N.S.,0.0,0.0,0.0,6.0,6.0,2018,centre2,Zone9,Neighbourhood19,Dwelling1
Units_38,N.S.,48.0,278.0,548.0,20.0,894.0,2018,centre2,Zone9,Neighbourhood19,Dwelling2
Units_39,N.S.,0.0,0.0,0.0,0.0,0.0,2018,centre2,Zone10,Neighbourhood20,Dwelling1
Units_40,N.S.,5.0,149.0,695.0,18.0,867.0,2018,centre2,Zone10,Neighbourhood20,Dwelling2
Units_41,N.S.,0.0,2.0,6.0,17.0,25.0,2018,centre2,Zone10,Neighbourhood21,Dwelling1
Units_42,N.S.,5.0,320.0,712.0,123.0,1160.0,2018,centre2,Zone10,Neighbourhood21,Dwelling2
Units_43,N.S.,0.0,0.0,0.0,0.0,0.0,2018,centre2,Zone10,Neighbourhood22,Dwelling1
Units_44,N.S.,4.0,12.0,284.0,7.0,307.0,2018,centre2,Zone10,Neighbourhood22,Dwelling2
Units_45,N.S.,0.0,0.0,5.0,5.0,10.0,2018,centre2,Zone11,Neighbourhood23,Dwelling1
Units_46,N.S.,27.0,227.0,1384.0,251.0,1889.0,2018,centre2,Zone11,Neighbourhood23,Dwelling2
Units_47,N.S.,0.0,0.0,31.0,23.0,54.0,2018,centre2,Zone12,Neighbourhood24,Dwelling1
Units_48,N.S.,5.0,259.0,968.0,203.0,1435.0,2018,centre2,Zone12,Neighbourhood24,Dwelling2
Units_49,N.S.,0.0,0.0,0.0,0.0,0.0,2018,centre2,Zone3,Neighbourhood25,Dwelling1
Units_50,N.S.,0.0,77.0,192.0,0.0,269.0,2018,centre2,Zone3,Neighbourhood25,Dwelling2
Units_51,N.S.,0.0,0.0,25.0,0.0,25.0,2018,centre2,Zone3,Neighbourhood26,Dwelling1
Units_52,N.S.,7.0,11.0,687.0,21.0,726.0,2018,centre2,Zone3,Neighbourhood26,Dwelling2
Units_53,N.S.,0.0,0.0,0.0,0.0,0.0,2018,centre2,Zone3,Neighbourhood27,Dwelling1
Units_54,N.S.,0.0,1.0,10.0,7.0,18.0,2018,centre2,Zone3,Neighbourhood27,Dwelling2
Units_55,N.S.,0.0,0.0,3.0,16.0,19.0,2018,centre2,Zone3,Neighbourhood28,Dwelling1
Units_56,N.S.,29.0,24.0,36.0,2.0,91.0,2018,centre2,Zone3,Neighbourhood28,Dwelling2
Units_57,N.S.,0.0,7.0,14.0,0.0,21.0,2018,centre2,Zone3,Neighbourhood29,Dwelling1
Units_58,N.S.,0.0,0.0,8.0,0.0,8.0,2018,centre2,Zone3,Neighbourhood29,Dwelling2
Units_59,N.B.,1.0,4.0,8.0,2.0,15.0,2018,centre3,Zone13,Neighbourhood30,Dwelling1
Units_60,N.B.,114.0,792.0,908.0,60.0,1874.0,2018,centre3,Zone13,Neighbourhood30,Dwelling2
Units_61,N.B.,0.0,0.0,11.0,0.0,11.0,2018,centre3,Zone13,Neighbourhood31,Dwelling1
Units_62,N.B.,45.0,342.0,720.0,115.0,1222.0,2018,centre3,Zone13,Neighbourhood31,Dwelling2
Units_63,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre3,Zone14,Neighbourhood32,Dwelling1
Units_64,N.B.,110.0,373.0,582.0,45.0,1110.0,2018,centre3,Zone14,Neighbourhood32,Dwelling2
Units_65,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre3,Zone15,Neighbourhood33,Dwelling1
Units_66,N.B.,3.0,41.0,265.0,27.0,336.0,2018,centre3,Zone15,Neighbourhood33,Dwelling2
Units_67,N.B.,0.0,0.0,14.0,0.0,14.0,2018,centre3,Zone15,Neighbourhood34,Dwelling1
Units_68,N.B.,15.0,101.0,376.0,22.0,514.0,2018,centre3,Zone15,Neighbourhood34,Dwelling2
Units_69,N.B.,0.0,4.0,19.0,0.0,23.0,2018,centre3,Zone15,Neighbourhood35,Dwelling1
Units_70,N.B.,33.0,280.0,1197.0,72.0,1582.0,2018,centre3,Zone15,Neighbourhood35,Dwelling2
Units_71,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre3,Zone15,Neighbourhood36,Dwelling1
Units_72,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre3,Zone15,Neighbourhood36,Dwelling2
Units_73,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre3,Zone16,Neighbourhood37,Dwelling1
Units_74,N.B.,135.0,545.0,1256.0,81.0,2017.0,2018,centre3,Zone16,Neighbourhood37,Dwelling2
Units_75,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre3,Zone16,Neighbourhood38,Dwelling1
Units_76,N.B.,0.0,54.0,323.0,6.0,383.0,2018,centre3,Zone16,Neighbourhood38,Dwelling2
Units_77,N.B.,0.0,1.0,63.0,15.0,79.0,2018,centre3,Zone17,Neighbourhood39,Dwelling1
Units_78,N.B.,7.0,173.0,1032.0,37.0,1249.0,2018,centre3,Zone17,Neighbourhood39,Dwelling2
Units_79,N.B.,0.0,3.0,58.0,0.0,61.0,2018,centre3,Zone18,Neighbourhood40,Dwelling1
Units_80,N.B.,2.0,187.0,1016.0,20.0,1225.0,2018,centre3,Zone18,Neighbourhood40,Dwelling2
Units_81,N.B.,0.0,2.0,22.0,6.0,30.0,2018,centre3,Zone18,Neighbourhood41,Dwelling1
Units_82,N.B.,0.0,13.0,89.0,0.0,102.0,2018,centre3,Zone18,Neighbourhood41,Dwelling2
Units_83,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre3,Zone18,Neighbourhood42,Dwelling1
Units_84,N.B.,0.0,35.0,278.0,36.0,349.0,2018,centre3,Zone18,Neighbourhood42,Dwelling2
Units_85,N.B.,0.0,22.0,0.0,0.0,22.0,2018,centre3,Zone3,Neighbourhood43,Dwelling1
Units_86,N.B.,1.0,35.0,46.0,9.0,91.0,2018,centre3,Zone3,Neighbourhood43,Dwelling2
Units_87,N.B.,0.0,5.0,15.0,0.0,20.0,2018,centre3,Zone3,Neighbourhood44,Dwelling1
Units_88,N.B.,0.0,0.0,12.0,0.0,12.0,2018,centre3,Zone3,Neighbourhood44,Dwelling2
Units_89,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre4,Zone19,Neighbourhood5,Dwelling1
Units_90,N.B.,78.0,162.0,154.0,81.0,475.0,2018,centre4,Zone19,Neighbourhood5,Dwelling2
Units_91,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre4,Zone19,Neighbourhood45,Dwelling1
Units_92,N.B.,175.0,905.0,876.0,228.0,2184.0,2018,centre4,Zone19,Neighbourhood45,Dwelling2
Units_93,N.B.,0.0,0.0,22.0,158.0,180.0,2018,centre4,Zone20,Neighbourhood46,Dwelling1
Units_94,N.B.,26.0,269.0,610.0,195.0,1100.0,2018,centre4,Zone20,Neighbourhood46,Dwelling2
Units_95,N.B.,0.0,0.0,0.0,15.0,15.0,2018,centre4,Zone21,Neighbourhood47,Dwelling1
Units_96,N.B.,20.0,245.0,300.0,226.0,791.0,2018,centre4,Zone21,Neighbourhood47,Dwelling2
Units_97,N.B.,0.0,0.0,0.0,6.0,6.0,2018,centre4,Zone21,Neighbourhood8,Dwelling1
Units_98,N.B.,36.0,322.0,802.0,212.0,1372.0,2018,centre4,Zone21,Neighbourhood8,Dwelling2
Units_99,N.B.,0.0,0.0,0.0,41.0,41.0,2018,centre4,Zone21,Neighbourhood48,Dwelling1
Units_100,N.B.,8.0,163.0,656.0,50.0,877.0,2018,centre4,Zone21,Neighbourhood48,Dwelling2
Units_101,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre4,Zone22,Neighbourhood49,Dwelling1
Units_102,N.B.,40.0,326.0,1001.0,226.0,1593.0,2018,centre4,Zone22,Neighbourhood49,Dwelling2
Units_103,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre4,Zone23,Neighbourhood50,Dwelling1
Units_104,N.B.,1.0,56.0,587.0,17.0,661.0,2018,centre4,Zone23,Neighbourhood50,Dwelling2
Units_105,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre4,Zone23,Neighbourhood51,Dwelling1
Units_106,N.B.,0.0,2.0,18.0,1.0,21.0,2018,centre4,Zone23,Neighbourhood51,Dwelling2
Units_107,N.B.,0.0,0.0,6.0,0.0,6.0,2018,centre4,Zone23,Neighbourhood52,Dwelling1
Units_108,N.B.,2.0,26.0,58.0,9.0,95.0,2018,centre4,Zone23,Neighbourhood52,Dwelling2
Units_109,N.B.,0.0,0.0,0.0,0.0,0.0,2018,centre4,Zone23,Neighbourhood53,Dwelling1
Units_110,N.B.,0.0,16.0,65.0,5.0,86.0,2018,centre4,Zone23,Neighbourhood53,Dwelling2
Units_111,Que,0.0,0.0,0.0,0.0,0.0,2018,centre5,Zone24,Neighbourhood54,Dwelling1
Units_112,Que,16.0,181.0,727.0,194.0,1118.0,2018,centre5,Zone24,Neighbourhood54,Dwelling2
Units_113,Que,0.0,0.0,0.0,0.0,0.0,2018,centre5,Zone24,Neighbourhood55,Dwelling1
Units_114,Que,0.0,38.0,224.0,75.0,337.0,2018,centre5,Zone24,Neighbourhood55,Dwelling2
Units_115,Que,0.0,0.0,0.0,0.0,0.0,2018,centre5,Zone25,Neighbourhood56,Dwelling1
Units_116,Que,154.0,889.0,1733.0,333.0,3109.0,2018,centre5,Zone25,Neighbourhood56,Dwelling2
Units_117,Que,0.0,0.0,4.0,4.0,8.0,2018,centre5,Zone25,Neighbourhood57,Dwelling1
Units_118,Que,41.0,563.0,2359.0,418.0,3381.0,2018,centre5,Zone25,Neighbourhood57,Dwelling2
Units_119,Que,0.0,0.0,0.0,0.0,0.0,2018,centre5,Zone26,Neighbourhood58,Dwelling1
Units_120,Que,62.0,418.0,1616.0,257.0,2353.0,2018,centre5,Zone26,Neighbourhood58,Dwelling2
Units_121,Que,0.0,1.0,19.0,4.0,24.0,2018,centre5,Zone26,Neighbourhood59,Dwelling1
Units_122,Que,89.0,660.0,2250.0,505.0,3504.0,2018,centre5,Zone26,Neighbourhood59,Dwelling2
Units_123,Que,0.0,0.0,0.0,0.0,0.0,2018,centre5,Zone26,Neighbourhood60,Dwelling1
Units_124,Que,2.0,7.0,140.0,8.0,157.0,2018,centre5,Zone26,Neighbourhood60,Dwelling2
Units_125,Que,0.0,0.0,12.0,0.0,12.0,2018,centre5,Zone27,Neighbourhood61,Dwelling1
Units_126,Que,7.0,225.0,1021.0,299.0,1552.0,2018,centre5,Zone27,Neighbourhood61,Dwelling2
Units_127,Que,1.0,10.0,9.0,0.0,20.0,2018,centre6,Zone28,Neighbourhood62,Dwelling1
Units_128,Que,5479.0,8050.0,6665.0,1109.0,21303.0,2018,centre6,Zone28,Neighbourhood62,Dwelling2
Units_129,Que,0.0,0.0,0.0,40.0,40.0,2018,centre6,Zone28,Neighbourhood63,Dwelling1
Units_130,Que,469.0,1149.0,914.0,304.0,2836.0,2018,centre6,Zone28,Neighbourhood63,Dwelling2
Units_131,Que,0.0,0.0,4.0,0.0,4.0,2018,centre6,Zone29,Neighbourhood64,Dwelling1
Units_132,Que,947.0,4774.0,7641.0,2132.0,15494.0,2018,centre6,Zone29,Neighbourhood64,Dwelling2
Units_133,Que,2.0,8.0,6.0,2.0,18.0,2018,centre6,Zone29,Neighbourhood65,Dwelling1
Units_134,Que,734.0,4186.0,8425.0,2014.0,15359.0,2018,centre6,Zone29,Neighbourhood65,Dwelling2
Units_135,Que,0.0,0.0,0.0,38.0,38.0,2018,centre6,Zone30,Neighbourhood66,Dwelling1
Units_136,Que,518.0,3453.0,12482.0,1718.0,18171.0,2018,centre6,Zone30,Neighbourhood66,Dwelling2
Units_137,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone31,Neighbourhood67,Dwelling1
Units_138,Que,213.0,1209.0,1571.0,714.0,3707.0,2018,centre6,Zone31,Neighbourhood67,Dwelling2
Units_139,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone31,Neighbourhood68,Dwelling1
Units_140,Que,2537.0,5609.0,7389.0,1452.0,16987.0,2018,centre6,Zone31,Neighbourhood68,Dwelling2
Units_141,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone31,Neighbourhood69,Dwelling1
Units_142,Que,6.0,295.0,354.0,50.0,705.0,2018,centre6,Zone31,Neighbourhood69,Dwelling2
Units_143,Que,0.0,0.0,62.0,48.0,110.0,2018,centre6,Zone31,Neighbourhood70,Dwelling1
Units_144,Que,214.0,2321.0,3133.0,296.0,5964.0,2018,centre6,Zone31,Neighbourhood70,Dwelling2
Units_145,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone32,Neighbourhood71,Dwelling1
Units_146,Que,3780.0,13698.0,13804.0,2511.0,33793.0,2018,centre6,Zone32,Neighbourhood71,Dwelling2
Units_147,Que,0.0,0.0,0.0,3.0,3.0,2018,centre6,Zone32,Neighbourhood72,Dwelling1
Units_148,Que,141.0,984.0,2207.0,854.0,4186.0,2018,centre6,Zone32,Neighbourhood72,Dwelling2
Units_149,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone32,Neighbourhood73,Dwelling1
Units_150,Que,56.0,841.0,946.0,152.0,1995.0,2018,centre6,Zone32,Neighbourhood73,Dwelling2
Units_151,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone33,Neighbourhood74,Dwelling1
Units_152,Que,8330.0,11204.0,16608.0,4146.0,40288.0,2018,centre6,Zone33,Neighbourhood74,Dwelling2
Units_153,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone34,Neighbourhood75,Dwelling1
Units_154,Que,1497.0,2792.0,4688.0,853.0,9830.0,2018,centre6,Zone34,Neighbourhood75,Dwelling2
Units_155,Que,0.0,4.0,0.0,1.0,5.0,2018,centre6,Zone34,Neighbourhood76,Dwelling1
Units_156,Que,1531.0,4659.0,9732.0,2022.0,17944.0,2018,centre6,Zone34,Neighbourhood76,Dwelling2
Units_157,Que,0.0,3.0,1.0,2.0,6.0,2018,centre6,Zone34,Neighbourhood77,Dwelling1
Units_158,Que,1012.0,2565.0,8220.0,1001.0,12798.0,2018,centre6,Zone34,Neighbourhood77,Dwelling2
Units_159,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone35,Neighbourhood78,Dwelling1
Units_160,Que,1214.0,2999.0,5254.0,1686.0,11153.0,2018,centre6,Zone35,Neighbourhood78,Dwelling2
Units_161,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone35,Neighbourhood79,Dwelling1
Units_162,Que,2014.0,4436.0,8524.0,2616.0,17590.0,2018,centre6,Zone35,Neighbourhood79,Dwelling2
Units_163,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone36,Neighbourhood80,Dwelling1
Units_164,Que,5302.0,12130.0,22197.0,4009.0,43638.0,2018,centre6,Zone36,Neighbourhood80,Dwelling2
Units_165,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone37,Neighbourhood81,Dwelling1
Units_166,Que,251.0,2321.0,13927.0,2565.0,19064.0,2018,centre6,Zone37,Neighbourhood81,Dwelling2
Units_167,Que,0.0,2.0,0.0,4.0,6.0,2018,centre6,Zone37,Neighbourhood82,Dwelling1
Units_168,Que,349.0,1747.0,5382.0,1090.0,8568.0,2018,centre6,Zone37,Neighbourhood82,Dwelling2
Units_169,Que,0.0,5.0,10.0,0.0,15.0,2018,centre6,Zone38,Neighbourhood83,Dwelling1
Units_170,Que,759.0,3689.0,14951.0,2465.0,21864.0,2018,centre6,Zone38,Neighbourhood83,Dwelling2
Units_171,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone39,Neighbourhood84,Dwelling1
Units_172,Que,2031.0,6362.0,12519.0,1765.0,22677.0,2018,centre6,Zone39,Neighbourhood84,Dwelling2
Units_173,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone39,Neighbourhood85,Dwelling1
Units_174,Que,720.0,2322.0,3262.0,445.0,6749.0,2018,centre6,Zone39,Neighbourhood85,Dwelling2
Units_175,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone40,Neighbourhood86,Dwelling1
Units_176,Que,727.0,5194.0,8165.0,1783.0,15869.0,2018,centre6,Zone40,Neighbourhood86,Dwelling2
Units_177,Que,0.0,1.0,2.0,0.0,3.0,2018,centre6,Zone41,Neighbourhood87,Dwelling1
Units_178,Que,418.0,2094.0,4959.0,955.0,8426.0,2018,centre6,Zone41,Neighbourhood87,Dwelling2
Units_179,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone41,Neighbourhood88,Dwelling1
Units_180,Que,329.0,1151.0,1281.0,187.0,2948.0,2018,centre6,Zone41,Neighbourhood88,Dwelling2
Units_181,Que,0.0,20.0,108.0,267.0,395.0,2018,centre6,Zone42,Neighbourhood89,Dwelling1
Units_182,Que,132.0,818.0,970.0,287.0,2207.0,2018,centre6,Zone42,Neighbourhood89,Dwelling2
Units_183,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone42,Neighbourhood90,Dwelling1
Units_184,Que,0.0,95.0,285.0,56.0,436.0,2018,centre6,Zone42,Neighbourhood90,Dwelling2
Units_185,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone42,Neighbourhood91,Dwelling1
Units_186,Que,56.0,146.0,292.0,59.0,553.0,2018,centre6,Zone42,Neighbourhood91,Dwelling2
Units_187,Que,0.0,0.0,40.0,98.0,138.0,2018,centre6,Zone43,Neighbourhood92,Dwelling1
Units_188,Que,239.0,763.0,1331.0,410.0,2743.0,2018,centre6,Zone43,Neighbourhood92,Dwelling2
Units_189,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone43,Neighbourhood93,Dwelling1
Units_190,Que,229.0,1351.0,3470.0,376.0,5426.0,2018,centre6,Zone43,Neighbourhood93,Dwelling2
Units_191,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone43,Neighbourhood94,Dwelling1
Units_192,Que,52.0,412.0,837.0,167.0,1468.0,2018,centre6,Zone43,Neighbourhood94,Dwelling2
Units_193,Que,0.0,5.0,2.0,0.0,7.0,2018,centre6,Zone44,Neighbourhood95,Dwelling1
Units_194,Que,759.0,4452.0,12902.0,2377.0,20490.0,2018,centre6,Zone44,Neighbourhood95,Dwelling2
Units_195,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone45,Neighbourhood96,Dwelling1
Units_196,Que,25.0,153.0,512.0,74.0,764.0,2018,centre6,Zone45,Neighbourhood96,Dwelling2
Units_197,Que,0.0,0.0,16.0,8.0,24.0,2018,centre6,Zone45,Neighbourhood97,Dwelling1
Units_198,Que,207.0,886.0,4826.0,777.0,6696.0,2018,centre6,Zone45,Neighbourhood97,Dwelling2
Units_199,Que,0.0,0.0,9.0,0.0,9.0,2018,centre6,Zone45,Neighbourhood98,Dwelling1
Units_200,Que,17.0,566.0,3158.0,531.0,4272.0,2018,centre6,Zone45,Neighbourhood98,Dwelling2
Units_201,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone46,Neighbourhood99,Dwelling1
Units_202,Que,5.0,75.0,393.0,60.0,533.0,2018,centre6,Zone46,Neighbourhood99,Dwelling2
Units_203,Que,0.0,16.0,6.0,0.0,22.0,2018,centre6,Zone46,Neighbourhood100,Dwelling1
Units_204,Que,159.0,2195.0,5846.0,1027.0,9227.0,2018,centre6,Zone46,Neighbourhood100,Dwelling2
Units_205,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone47,Neighbourhood101,Dwelling1
Units_206,Que,203.0,1514.0,4852.0,624.0,7193.0,2018,centre6,Zone47,Neighbourhood101,Dwelling2
Units_207,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone48,Neighbourhood102,Dwelling1
Units_208,Que,168.0,493.0,1144.0,746.0,2551.0,2018,centre6,Zone48,Neighbourhood102,Dwelling2
Units_209,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone49,Neighbourhood103,Dwelling1
Units_210,Que,2.0,27.0,129.0,6.0,164.0,2018,centre6,Zone49,Neighbourhood103,Dwelling2
Units_211,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone49,Neighbourhood104,Dwelling1
Units_212,Que,46.0,661.0,1318.0,122.0,2147.0,2018,centre6,Zone49,Neighbourhood104,Dwelling2
Units_213,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone49,Neighbourhood105,Dwelling1
Units_214,Que,4.0,17.0,215.0,90.0,326.0,2018,centre6,Zone49,Neighbourhood105,Dwelling2
Units_215,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone50,Neighbourhood106,Dwelling1
Units_216,Que,16.0,450.0,1220.0,270.0,1956.0,2018,centre6,Zone50,Neighbourhood106,Dwelling2
Units_217,Que,1.0,0.0,3.0,1.0,5.0,2018,centre6,Zone50,Neighbourhood107,Dwelling1
Units_218,Que,2.0,74.0,613.0,104.0,793.0,2018,centre6,Zone50,Neighbourhood107,Dwelling2
Units_219,Que,10.0,0.0,0.0,0.0,10.0,2018,centre6,Zone51,Neighbourhood108,Dwelling1
Units_220,Que,48.0,154.0,665.0,185.0,1052.0,2018,centre6,Zone51,Neighbourhood108,Dwelling2
Units_221,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone51,Neighbourhood109,Dwelling1
Units_222,Que,5.0,104.0,652.0,137.0,898.0,2018,centre6,Zone51,Neighbourhood109,Dwelling2
Units_223,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone51,Neighbourhood110,Dwelling1
Units_224,Que,10.0,15.0,90.0,12.0,127.0,2018,centre6,Zone51,Neighbourhood110,Dwelling2
Units_225,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone52,Neighbourhood111,Dwelling1
Units_226,Que,9.0,119.0,1202.0,200.0,1530.0,2018,centre6,Zone52,Neighbourhood111,Dwelling2
Units_227,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone52,Neighbourhood112,Dwelling1
Units_228,Que,0.0,0.0,289.0,6.0,295.0,2018,centre6,Zone52,Neighbourhood112,Dwelling2
Units_229,Que,0.0,0.0,3.0,0.0,3.0,2018,centre6,Zone52,Neighbourhood113,Dwelling1
Units_230,Que,141.0,492.0,2830.0,449.0,3912.0,2018,centre6,Zone52,Neighbourhood113,Dwelling2
Units_231,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone52,Neighbourhood114,Dwelling1
Units_232,Que,2.0,28.0,320.0,8.0,358.0,2018,centre6,Zone52,Neighbourhood114,Dwelling2
Units_233,Que,0.0,0.0,11.0,3.0,14.0,2018,centre6,Zone52,Neighbourhood115,Dwelling1
Units_234,Que,11.0,264.0,2560.0,707.0,3542.0,2018,centre6,Zone52,Neighbourhood115,Dwelling2
Units_235,Que,0.0,0.0,8.0,0.0,8.0,2018,centre6,Zone53,Neighbourhood116,Dwelling1
Units_236,Que,19.0,227.0,2328.0,500.0,3074.0,2018,centre6,Zone53,Neighbourhood116,Dwelling2
Units_237,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood117,Dwelling1
Units_238,Que,73.0,526.0,4231.0,664.0,5494.0,2018,centre6,Zone53,Neighbourhood117,Dwelling2
Units_239,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood118,Dwelling1
Units_240,Que,0.0,132.0,1130.0,407.0,1669.0,2018,centre6,Zone53,Neighbourhood118,Dwelling2
