ID,Province,Centres,Zones,Neighbourhood,Year,Centre_id,Zone_id,AR Bachelor,AR 1 Bedroom,AR 2 Bedroom,AR 3 Bedroom +,AR Total,VR Bachelor,VR 1 Bedroom,VR 2 Bedroom,VR 3 Bedroom +,VR Total,Units Bachelor,Units 1 Bedroom,Units 2 Bedroom,Units 3 Bedroom +,Units Total
ID_8326,Ont.,Toronto,Pickering/Ajax/Uxbridge,Uxbridge,2022,centre25,Zone187,0.0,1389.0,1575.0,0.0,1455.0,0.0,0.0,0.0,0.0,2.0,8.0,78.0,112.0,8.0,206.0
ID_8327,Ont.,Toronto,Milton/Halton Hills,Milton/Halton Hills,2022,centre25,Zone188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
ID_8328,Ont.,Toronto,Milton/Halton Hills,Milton/Halton Hills,2022,centre25,Zone188,911.0,1309.0,1523.0,1791.0,1444.0,0.0,2.0,1.7,1.4,1.8,30.0,553.0,824.0,69.0,1476.0
ID_8329,Ont.,Toronto,Orangeville/Mono,Orangeville/Mono,2022,centre25,Zone189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,68.0,124.0
ID_8330,Ont.,Toronto,Orangeville/Mono,Orangeville/Mono,2022,centre25,Zone189,0.0,1269.0,1455.0,1588.0,1372.0,0.0,0.6,0.3,0.0,0.4,45.0,323.0,365.0,75.0,808.0
ID_8331,Ont.,Toronto,Bradford/West Gwillimbury/New Tecumseth,Bradford/West Gwillimbury/New Tecumseth,2022,centre25,Zone190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
ID_8332,Ont.,Toronto,Bradford/West Gwillimbury/New Tecumseth,Bradford/West Gwillimbury/New Tecumseth,2022,centre25,Zone190,1069.0,1051.0,1278.0,0.0,1201.0,0.0,2.1,7.5,0.0,4.6,22.0,284.0,382.0,54.0,742.0
ID_8333,Ont.,Windsor,Centre,Downtown,2022,centre26,Zone191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,7.0,30.0
ID_8334,Ont.,Windsor,Centre,Downtown,2022,centre26,Zone191,647.0,1030.0,1346.0,0.0,1072.0,0.0,1.6,1.0,0.0,2.1,328.0,1649.0,1138.0,36.0,3151.0
ID_8335,Ont.,Windsor,Centre,Walkerville,2022,centre26,Zone191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
ID_8336,Ont.,Windsor,Centre,Walkerville,2022,centre26,Zone191,0.0,840.0,1056.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,38.0,396.0,380.0,23.0,837.0
ID_8337,Ont.,Windsor,Centre,South Central,2022,centre26,Zone191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,18.0
ID_8338,Ont.,Windsor,Centre,South Central,2022,centre26,Zone191,942.0,1079.0,1224.0,0.0,1098.0,0.0,0.0,0.0,0.0,0.0,160.0,897.0,251.0,28.0,1336.0
ID_8339,Ont.,Windsor,East Inner,South Walkerville,2022,centre26,Zone192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8340,Ont.,Windsor,East Inner,South Walkerville,2022,centre26,Zone192,0.0,885.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,57.0,438.0,375.0,27.0,897.0
ID_8341,Ont.,Windsor,East Inner,East Walkerville,2022,centre26,Zone192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8342,Ont.,Windsor,East Inner,East Walkerville,2022,centre26,Zone192,908.0,1059.0,1214.0,1597.0,1127.0,3.5,0.0,1.2,0.0,1.8,45.0,523.0,545.0,57.0,1170.0
ID_8343,Ont.,Windsor,East Outer,Riverside,2022,centre26,Zone193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,70.0,98.0
ID_8344,Ont.,Windsor,East Outer,Riverside,2022,centre26,Zone193,954.0,1124.0,1273.0,1525.0,1144.0,1.8,1.6,1.7,0.0,1.7,313.0,1138.0,666.0,28.0,2145.0
ID_8345,Ont.,Windsor,East Outer,Forest Glade,2022,centre26,Zone193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8346,Ont.,Windsor,East Outer,Forest Glade,2022,centre26,Zone193,0.0,1057.0,1240.0,0.0,1167.0,0.0,0.0,1.8,0.0,1.1,0.0,137.0,214.0,0.0,351.0
ID_8347,Ont.,Windsor,East Outer,Fontainebleau,2022,centre26,Zone193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,256.0,343.0
ID_8348,Ont.,Windsor,East Outer,Fontainebleau,2022,centre26,Zone193,1044.0,1151.0,1267.0,1426.0,1242.0,0.0,0.0,0.0,0.0,3.6,37.0,410.0,599.0,50.0,1096.0
ID_8349,Ont.,Windsor,East Outer,Remington Park,2022,centre26,Zone193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
ID_8350,Ont.,Windsor,East Outer,Remington Park,2022,centre26,Zone193,0.0,0.0,1046.0,0.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,59.0,2.0,99.0
ID_8351,Ont.,Windsor,East Outer,Southeast Windsor,2022,centre26,Zone193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,50.0
ID_8352,Ont.,Windsor,East Outer,Southeast Windsor,2022,centre26,Zone193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,19.0,0.0,36.0
ID_8353,Ont.,Windsor,West,University,2022,centre26,Zone20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,17.0
ID_8354,Ont.,Windsor,West,University,2022,centre26,Zone20,742.0,955.0,1080.0,1077.0,984.0,0.0,0.0,0.0,0.0,1.1,126.0,759.0,479.0,36.0,1400.0
ID_8355,Ont.,Windsor,West,Sandwich,2022,centre26,Zone20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,8.0,7.0,31.0
ID_8356,Ont.,Windsor,West,Sandwich,2022,centre26,Zone20,795.0,962.0,1103.0,0.0,1017.0,0.0,1.7,2.4,0.0,1.8,74.0,1046.0,717.0,25.0,1862.0
ID_8357,Ont.,Windsor,West,Southwest Windsor,2022,centre26,Zone20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
ID_8358,Ont.,Windsor,West,Southwest Windsor,2022,centre26,Zone20,0.0,0.0,1101.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.5,7.0,45.0,192.0,0.0,244.0
ID_8359,Ont.,Windsor,Amherstburg,Amherstburg,2022,centre26,Zone194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8360,Ont.,Windsor,Amherstburg,Amherstburg,2022,centre26,Zone194,0.0,1165.0,1348.0,0.0,1259.0,0.0,0.0,0.0,0.0,0.0,5.0,166.0,114.0,10.0,295.0
ID_8361,Ont.,Windsor,Remainder of CMA,Remainder of CMA,2022,centre26,Zone3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,1.0,35.0
ID_8362,Ont.,Windsor,Remainder of CMA,Remainder of CMA,2022,centre26,Zone3,0.0,1056.0,1190.0,0.0,1124.0,0.0,0.6,0.3,0.0,0.4,5.0,200.0,482.0,23.0,710.0
ID_8363,Man.,Winnipeg,Fort Rouge,South Osborne,2022,centre27,Zone195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0
ID_8364,Man.,Winnipeg,Fort Rouge,South Osborne,2022,centre27,Zone195,765.0,996.0,1235.0,0.0,1043.0,0.0,0.0,1.4,0.0,0.4,29.0,372.0,272.0,27.0,700.0
ID_8365,Man.,Winnipeg,Fort Rouge,Fort Rouge West,2022,centre27,Zone195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,13.0,29.0
ID_8366,Man.,Winnipeg,Fort Rouge,Fort Rouge West,2022,centre27,Zone195,815.0,1065.0,1346.0,1680.0,1173.0,0.0,1.2,1.3,7.1,1.4,128.0,1492.0,1080.0,82.0,2782.0
ID_8367,Man.,Winnipeg,Fort Rouge,River-Osborne,2022,centre27,Zone195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8368,Man.,Winnipeg,Fort Rouge,River-Osborne,2022,centre27,Zone195,841.0,1101.0,1470.0,1707.0,1251.0,0.0,3.1,2.1,0.0,2.6,269.0,2388.0,1866.0,99.0,4622.0
ID_8369,Man.,Winnipeg,Centennial,Downtown,2022,centre27,Zone196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
ID_8370,Man.,Winnipeg,Centennial,Downtown,2022,centre27,Zone196,800.0,1051.0,1369.0,1583.0,1081.0,2.9,5.3,5.9,5.9,5.0,1340.0,4051.0,1939.0,54.0,7384.0
ID_8371,Man.,Winnipeg,Centennial,Spence,2022,centre27,Zone196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,13.0
ID_8372,Man.,Winnipeg,Centennial,Spence,2022,centre27,Zone196,770.0,745.0,932.0,0.0,771.0,0.0,0.0,0.0,0.0,0.0,178.0,461.0,156.0,14.0,809.0
ID_8373,Man.,Winnipeg,Centennial,West Alexander/Centennial,2022,centre27,Zone196,0.0,0.0,0.0,0.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,22.0,35.0
ID_8374,Man.,Winnipeg,Centennial,West Alexander/Centennial,2022,centre27,Zone196,517.0,706.0,762.0,0.0,687.0,0.0,0.0,0.0,0.0,4.1,28.0,117.0,71.0,6.0,222.0
ID_8375,Man.,Winnipeg,Midland,West Broadway,2022,centre27,Zone197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0
ID_8376,Man.,Winnipeg,Midland,West Broadway,2022,centre27,Zone197,728.0,929.0,1132.0,0.0,942.0,1.9,3.3,4.8,0.0,3.4,499.0,1309.0,515.0,41.0,2364.0
ID_8377,Man.,Winnipeg,Midland,Wolseley,2022,centre27,Zone197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,10.0
ID_8378,Man.,Winnipeg,Midland,Wolseley,2022,centre27,Zone197,762.0,913.0,1180.0,1343.0,1007.0,0.0,0.0,2.4,0.0,4.4,106.0,382.0,224.0,23.0,735.0
ID_8379,Man.,Winnipeg,Midland,West End,2022,centre27,Zone197,0.0,0.0,1110.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,49.0,28.0,94.0
ID_8380,Man.,Winnipeg,Midland,West End,2022,centre27,Zone197,626.0,774.0,997.0,0.0,805.0,0.0,3.7,4.7,0.0,3.8,317.0,1088.0,498.0,16.0,1919.0
ID_8381,Man.,Winnipeg,Lord Selkirk,Point Douglas,2022,centre27,Zone198,0.0,0.0,0.0,0.0,1276.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,8.0,24.0
ID_8382,Man.,Winnipeg,Lord Selkirk,Point Douglas,2022,centre27,Zone198,0.0,671.0,779.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,21.0,157.0,96.0,11.0,285.0
ID_8383,Man.,Winnipeg,Lord Selkirk,Inkster,2022,centre27,Zone198,0.0,0.0,0.0,1807.0,1520.0,0.0,0.0,0.0,6.9,7.9,0.0,59.0,29.0,105.0,193.0
ID_8384,Man.,Winnipeg,Lord Selkirk,Inkster,2022,centre27,Zone198,638.0,816.0,1046.0,1364.0,929.0,0.0,4.5,5.4,5.9,5.0,40.0,658.0,599.0,58.0,1355.0
ID_8385,Man.,Winnipeg,St. James,St. James East,2022,centre27,Zone199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,54.0
ID_8386,Man.,Winnipeg,St. James,St. James East,2022,centre27,Zone199,864.0,1047.0,1258.0,1630.0,1142.0,1.7,2.0,2.0,1.2,2.0,320.0,1607.0,1777.0,85.0,3789.0
ID_8387,Man.,Winnipeg,St. James,St. James West,2022,centre27,Zone199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,24.0
ID_8388,Man.,Winnipeg,St. James,St. James West,2022,centre27,Zone199,839.0,1030.0,1255.0,1682.0,1169.0,0.0,0.6,1.3,0.9,1.0,60.0,1185.0,1477.0,130.0,2852.0
ID_8389,Man.,Winnipeg,West Kildonan,Seven Oaks,2022,centre27,Zone200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
ID_8390,Man.,Winnipeg,West Kildonan,Seven Oaks,2022,centre27,Zone200,755.0,975.0,1290.0,0.0,1127.0,6.5,1.8,1.7,0.0,2.0,41.0,891.0,1048.0,15.0,1995.0
ID_8391,Man.,Winnipeg,West Kildonan,Garden City,2022,centre27,Zone200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0
ID_8392,Man.,Winnipeg,West Kildonan,Garden City,2022,centre27,Zone200,0.0,1236.0,1437.0,1739.0,1387.0,0.0,4.6,0.0,2.0,0.0,1.0,1122.0,1904.0,231.0,3258.0
ID_8393,Man.,Winnipeg,East Kildonan,Elmwood,2022,centre27,Zone201,0.0,0.0,0.0,1108.0,903.0,0.0,0.0,0.0,5.6,4.4,18.0,0.0,9.0,18.0,45.0
ID_8394,Man.,Winnipeg,East Kildonan,Elmwood,2022,centre27,Zone201,673.0,862.0,1011.0,0.0,888.0,5.4,3.0,1.9,0.0,2.9,116.0,736.0,392.0,28.0,1272.0
ID_8395,Man.,Winnipeg,East Kildonan,Monroe,2022,centre27,Zone201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,18.0,19.0,55.0
ID_8396,Man.,Winnipeg,East Kildonan,Monroe,2022,centre27,Zone201,770.0,989.0,1029.0,0.0,1009.0,0.0,1.7,1.4,2.7,1.6,9.0,1020.0,890.0,33.0,1952.0
ID_8397,Man.,Winnipeg,East Kildonan,Rossmere-Concordia,2022,centre27,Zone201,0.0,0.0,1335.0,1667.0,1410.0,0.0,0.0,1.3,2.6,2.1,14.0,28.0,94.0,89.0,225.0
ID_8398,Man.,Winnipeg,East Kildonan,Rossmere-Concordia,2022,centre27,Zone201,886.0,1130.0,1419.0,1747.0,1289.0,0.0,1.5,1.0,0.0,1.1,159.0,3294.0,3361.0,398.0,7212.0
ID_8399,Man.,Winnipeg,Transcona,Transcona,2022,centre27,Zone202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
ID_8400,Man.,Winnipeg,Transcona,Transcona,2022,centre27,Zone202,0.0,1041.0,1216.0,1473.0,1151.0,0.0,1.5,0.3,5.3,1.1,7.0,302.0,352.0,38.0,699.0
ID_8401,Man.,Winnipeg,St. Boniface,St. Boniface,2022,centre27,Zone203,0.0,0.0,1310.0,1535.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,53.0
ID_8402,Man.,Winnipeg,St. Boniface,St. Boniface,2022,centre27,Zone203,781.0,968.0,1169.0,1599.0,1044.0,0.0,2.8,2.4,0.0,2.8,98.0,813.0,461.0,31.0,1403.0
ID_8403,Man.,Winnipeg,St. Boniface,Norwood,2022,centre27,Zone203,0.0,0.0,0.0,0.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,22.0
ID_8404,Man.,Winnipeg,St. Boniface,Norwood,2022,centre27,Zone203,843.0,908.0,1174.0,0.0,1022.0,0.0,0.0,2.9,0.0,0.0,61.0,475.0,231.0,18.0,785.0
ID_8405,Man.,Winnipeg,St. Boniface,East St. Boniface,2022,centre27,Zone203,0.0,0.0,0.0,1586.0,1551.0,0.0,0.0,0.0,0.3,0.3,0.0,8.0,14.0,348.0,370.0
ID_8406,Man.,Winnipeg,St. Boniface,East St. Boniface,2022,centre27,Zone203,890.0,1189.0,1465.0,2020.0,1380.0,0.0,3.0,1.4,7.2,2.4,31.0,1085.0,2021.0,96.0,3233.0
ID_8407,Man.,Winnipeg,St. Vital,Old St. Vital,2022,centre27,Zone204,0.0,0.0,0.0,1253.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,46.0
ID_8408,Man.,Winnipeg,St. Vital,Old St. Vital,2022,centre27,Zone204,886.0,1037.0,1248.0,0.0,1128.0,2.3,4.3,1.1,0.0,2.8,76.0,1552.0,1150.0,38.0,2816.0
ID_8409,Man.,Winnipeg,St. Vital,South St. Vital,2022,centre27,Zone204,0.0,0.0,0.0,1519.0,1336.0,0.0,0.0,0.0,0.0,1.6,0.0,8.0,83.0,74.0,165.0
ID_8410,Man.,Winnipeg,St. Vital,South St. Vital,2022,centre27,Zone204,0.0,1137.0,1459.0,1662.0,1316.0,0.0,1.7,2.3,4.4,2.1,46.0,1099.0,1519.0,66.0,2730.0
ID_8411,Man.,Winnipeg,Fort Garry,Fort Garry North,2022,centre27,Zone205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
ID_8412,Man.,Winnipeg,Fort Garry,Fort Garry North,2022,centre27,Zone205,863.0,1166.0,1311.0,1653.0,1251.0,3.6,1.3,1.8,0.0,1.6,76.0,1422.0,1991.0,127.0,3616.0
ID_8413,Man.,Winnipeg,Fort Garry,Fort Richmond,2022,centre27,Zone205,0.0,0.0,1684.0,1727.0,1679.0,0.0,0.0,0.0,2.1,2.3,0.0,38.0,224.0,366.0,628.0
ID_8414,Man.,Winnipeg,Fort Garry,Fort Richmond,2022,centre27,Zone205,0.0,1238.0,1502.0,1727.0,1421.0,0.0,1.6,1.6,3.6,1.7,10.0,1335.0,2172.0,222.0,3739.0
ID_8415,Man.,Winnipeg,Assiniboine Park,Tuxedo,2022,centre27,Zone206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,13.0,21.0
ID_8416,Man.,Winnipeg,Assiniboine Park,Tuxedo,2022,centre27,Zone206,0.0,1367.0,1599.0,1882.0,1509.0,0.0,1.2,0.2,0.0,0.6,6.0,770.0,1251.0,101.0,2128.0
ID_8417,Man.,Winnipeg,Assiniboine Park,Charleswood,2022,centre27,Zone206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,8.0,36.0
ID_8418,Man.,Winnipeg,Assiniboine Park,Charleswood,2022,centre27,Zone206,916.0,1043.0,1266.0,1488.0,1138.0,6.1,5.0,2.7,0.0,4.0,39.0,356.0,273.0,10.0,678.0
ID_8419,Man.,Winnipeg,Outlying Areas,Outlying Areas,2022,centre27,Zone23,0.0,0.0,1610.0,1856.0,1791.0,0.0,0.0,2.9,2.5,2.6,0.0,7.0,111.0,367.0,485.0
ID_8420,Man.,Winnipeg,Outlying Areas,Outlying Areas,2022,centre27,Zone23,0.0,1375.0,1725.0,1467.0,1612.0,0.0,0.0,3.4,2.8,2.9,0.0,26.0,183.0,108.0,317.0
ID_8421,Sask.,Regina,Central,Downtown West,2022,centre28,Zone108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
ID_8422,Sask.,Regina,Central,Downtown West,2022,centre28,Zone108,742.0,879.0,1112.0,0.0,919.0,8.2,4.4,4.6,0.0,5.0,211.0,932.0,355.0,12.0,1510.0
ID_8423,Sask.,Regina,Central,Downtown East,2022,centre28,Zone108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,310.0
ID_8424,Sask.,Regina,Central,Downtown East,2022,centre28,Zone108,801.0,897.0,1082.0,0.0,962.0,0.0,5.6,3.5,0.0,4.9,37.0,404.0,242.0,11.0,694.0
ID_8425,Sask.,Regina,Central,Central,2022,centre28,Zone108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
ID_8426,Sask.,Regina,Central,Central,2022,centre28,Zone108,0.0,789.0,1054.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,123.0,0.0,183.0
ID_8427,Sask.,Regina,Central,North Central,2022,centre28,Zone108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8428,Sask.,Regina,Central,North Central,2022,centre28,Zone108,757.0,810.0,944.0,0.0,860.0,0.0,3.4,11.3,0.0,7.6,18.0,135.0,107.0,2.0,262.0
ID_8429,Sask.,Regina,Central,Southwest/Cathedral Area,2022,centre28,Zone108,0.0,0.0,0.0,2096.0,1776.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,30.0,79.0,142.0
ID_8430,Sask.,Regina,Central,Southwest/Cathedral Area,2022,centre28,Zone108,696.0,1083.0,1380.0,1692.0,1231.0,0.0,3.2,1.2,0.0,2.0,120.0,720.0,1050.0,28.0,1918.0
ID_8431,Sask.,Regina,South: Lakeview/Albert Park,Lakeview North,2022,centre28,Zone207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8432,Sask.,Regina,South: Lakeview/Albert Park,Lakeview North,2022,centre28,Zone207,672.0,875.0,0.0,0.0,884.0,14.2,1.7,0.0,0.0,5.1,7.0,59.0,12.0,3.0,81.0
ID_8433,Sask.,Regina,South: Lakeview/Albert Park,Lakeview South,2022,centre28,Zone207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8434,Sask.,Regina,South: Lakeview/Albert Park,Lakeview South,2022,centre28,Zone207,762.0,950.0,1013.0,0.0,960.0,6.1,3.3,6.2,0.0,4.9,66.0,314.0,340.0,5.0,725.0
ID_8435,Sask.,Regina,South: Lakeview/Albert Park,Albert Park North,2022,centre28,Zone207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8436,Sask.,Regina,South: Lakeview/Albert Park,Albert Park North,2022,centre28,Zone207,757.0,1022.0,1128.0,1336.0,1048.0,2.4,1.1,0.9,0.0,1.1,82.0,448.0,396.0,10.0,936.0
ID_8437,Sask.,Regina,South: Lakeview/Albert Park,Albert Park South,2022,centre28,Zone207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8438,Sask.,Regina,South: Lakeview/Albert Park,Albert Park South,2022,centre28,Zone207,0.0,1098.0,1230.0,0.0,1163.0,0.0,0.3,1.3,0.0,0.8,0.0,302.0,290.0,9.0,601.0
ID_8439,Sask.,Regina,South: Wascana University,Whitmore Park,2022,centre28,Zone208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8440,Sask.,Regina,South: Wascana University,Whitmore Park,2022,centre28,Zone208,807.0,940.0,1092.0,0.0,1019.0,20.9,0.0,2.5,0.0,2.5,14.0,102.0,157.0,7.0,280.0
ID_8441,Sask.,Regina,South: Wascana University,Hillsdale,2022,centre28,Zone208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
ID_8442,Sask.,Regina,South: Wascana University,Hillsdale,2022,centre28,Zone208,686.0,1093.0,1253.0,0.0,1187.0,0.0,0.9,0.8,0.0,0.8,7.0,261.0,373.0,0.0,641.0
ID_8443,Sask.,Regina,East,Northeast Arcola,2022,centre28,Zone22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8444,Sask.,Regina,East,Northeast Arcola,2022,centre28,Zone22,771.0,1004.0,1242.0,1405.0,1204.0,0.0,0.0,0.3,6.8,0.7,5.0,108.0,353.0,30.0,496.0
ID_8445,Sask.,Regina,East,Southeast Arcola,2022,centre28,Zone22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,56.0
ID_8446,Sask.,Regina,East,Southeast Arcola,2022,centre28,Zone22,0.0,1103.0,1242.0,1343.0,1233.0,0.0,1.9,1.3,4.3,1.9,0.0,44.0,150.0,47.0,241.0
ID_8447,Sask.,Regina,East,East,2022,centre28,Zone22,0.0,0.0,0.0,1339.0,1336.0,0.0,0.0,0.0,1.4,1.3,0.0,0.0,9.0,238.0,247.0
ID_8448,Sask.,Regina,East,East,2022,centre28,Zone22,0.0,1215.0,1303.0,1249.0,1272.0,0.0,1.3,0.8,0.0,0.8,0.0,317.0,643.0,89.0,1049.0
ID_8449,Sask.,Regina,West,Rosemont/Mount Royal,2022,centre28,Zone20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,39.0,74.0
ID_8450,Sask.,Regina,West,Rosemont/Mount Royal,2022,centre28,Zone20,770.0,877.0,936.0,0.0,902.0,0.0,0.0,0.0,0.0,10.3,28.0,102.0,160.0,6.0,296.0
ID_8451,Sask.,Regina,West,Normanview,2022,centre28,Zone20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8452,Sask.,Regina,West,Normanview,2022,centre28,Zone20,0.0,895.0,963.0,0.0,939.0,0.0,4.8,9.6,0.0,7.9,0.0,188.0,347.0,0.0,535.0
ID_8453,Sask.,Regina,West,West,2022,centre28,Zone20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_8454,Sask.,Regina,West,West,2022,centre28,Zone20,723.0,979.0,1172.0,1243.0,1103.0,0.0,5.4,0.0,0.0,1.4,21.0,118.0,228.0,38.0,405.0
ID_8455,Sask.,Regina,Northeast,Coronation Park,2022,centre28,Zone124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,56.0
ID_8456,Sask.,Regina,Northeast,Coronation Park,2022,centre28,Zone124,706.0,851.0,1027.0,0.0,971.0,0.0,3.5,2.6,0.0,2.8,10.0,203.0,499.0,6.0,718.0
ID_8457,Sask.,Regina,Northeast,Northeast,2022,centre28,Zone124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
ID_8458,Sask.,Regina,Northeast,Northeast,2022,centre28,Zone124,767.0,958.0,1011.0,0.0,984.0,0.0,5.5,6.2,0.0,6.0,32.0,249.0,584.0,12.0,877.0
